Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Subprocess,Sub TAT (Days),Sub Actual Start Date,Sub Actual End Date,Status Type,Status,Quantity,Actual Days,Order Start Date,Month,Process Sequence,Subprocess Sequence
ORD1650,Bangalore,South,Haridwar,North,Procurement,Send PO to Supplier,2,7/3/2025,7/5/2025,On Time,1,1018,2,6/10/2025,June,2,4
ORD1650,Bangalore,South,Haridwar,North,Procurement,Receive Raw Material,6,7/5/2025,7/11/2025,On Time,1,1018,6,6/10/2025,June,2,5
ORD1650,Bangalore,South,Haridwar,North,Procurement,Quality Check,2,7/11/2025,7/13/2025,On Time,1,1018,2,6/10/2025,June,2,6
ORD1650,Bangalore,South,Haridwar,North,Procurement,Receive Raw Material in Store,6,7/13/2025,7/19/2025,On Time,1,1018,6,6/10/2025,June,2,7
ORD1650,Bangalore,South,Haridwar,North,Production,Initiate Production,11,7/19/2025,7/30/2025,On Time,1,1018,11,6/10/2025,June,3,1
ORD1650,Bangalore,South,Haridwar,North,Production,Issue Raw Material,6,7/30/2025,8/5/2025,On Time,1,1018,6,6/10/2025,June,3,2
ORD1650,Bangalore,South,Haridwar,North,Production,Complete Production,9,8/5/2025,8/14/2025,On Time,1,1018,9,6/10/2025,June,3,3
ORD1651,Chandigarh,West,Pune,West,Dispatch,Verify Shipping Details,1,7/3/2025,7/4/2025,On Time,1,930,1,6/18/2025,June,4,1
ORD1651,Chandigarh,West,Pune,West,Dispatch,Generate Shipping Labels,1,7/4/2025,7/5/2025,On Time,1,930,1,6/18/2025,June,4,2
ORD1651,Chandigarh,West,Pune,West,Dispatch,Schedule Pickup or Delivery,1,7/5/2025,7/6/2025,On Time,1,930,1,6/18/2025,June,4,3
ORD1651,Chandigarh,West,Pune,West,Invoice,Verify Invoice Details,0,6/18/2025,6/18/2025,On Time,1,930,0,6/18/2025,June,1,1
ORD1651,Chandigarh,West,Pune,West,Invoice,Authorize Payment,0,6/18/2025,6/18/2025,On Time,1,930,0,6/18/2025,June,1,2
ORD1651,Chandigarh,West,Pune,West,Invoice,Validate Tax and Charges,0,6/18/2025,6/18/2025,On Time,1,930,0,6/18/2025,June,1,3
ORD1651,Chandigarh,West,Pune,West,Invoice,Update Accounts Payable,0,6/18/2025,6/20/2025,Delay,1,930,2,6/18/2025,June,1,4
ORD1651,Chandigarh,West,Pune,West,Payment,Verify Invoice Details,1,7/6/2025,7/7/2025,On Time,1,930,1,6/18/2025,June,5,1
ORD1651,Chandigarh,West,Pune,West,Payment,Authorize Payment,1,7/7/2025,7/8/2025,On Time,1,930,1,6/18/2025,June,5,2
ORD1651,Chandigarh,West,Pune,West,Payment,Process Payment,1,7/8/2025,7/9/2025,On Time,1,930,1,6/18/2025,June,5,3
ORD1651,Chandigarh,West,Pune,West,Procurement,Submit New Request,2,6/18/2025,6/20/2025,On Time,1,930,2,6/18/2025,June,2,1
ORD1651,Chandigarh,West,Pune,West,Procurement,Review Request,2,6/20/2025,6/22/2025,On Time,1,930,2,6/18/2025,June,2,2
ORD1651,Chandigarh,West,Pune,West,Procurement,Prepare PO,2,6/22/2025,6/26/2025,Delay,1,930,4,6/18/2025,June,2,3
ORD1651,Chandigarh,West,Pune,West,Procurement,Send PO to Supplier,2,6/24/2025,6/26/2025,On Time,1,930,2,6/18/2025,June,2,4
ORD1651,Chandigarh,West,Pune,West,Procurement,Receive Raw Material,3,6/26/2025,6/29/2025,On Time,1,930,3,6/18/2025,June,2,5
ORD1651,Chandigarh,West,Pune,West,Procurement,Quality Check,2,6/29/2025,7/1/2025,On Time,1,930,2,6/18/2025,June,2,6
ORD1651,Chandigarh,West,Pune,West,Procurement,Receive Raw Material in Store,2,7/1/2025,7/3/2025,On Time,1,930,2,6/18/2025,June,2,7
ORD1652,Chandigarh,East,Patna,North,Dispatch,Verify Shipping Details,2,6/22/2025,6/24/2025,On Time,1,1302,2,6/14/2025,June,4,1
ORD1652,Chandigarh,East,Patna,North,Dispatch,Generate Shipping Labels,2,6/24/2025,6/26/2025,On Time,1,1302,2,6/14/2025,June,4,2
ORD1652,Chandigarh,East,Patna,North,Dispatch,Schedule Pickup or Delivery,2,6/26/2025,6/28/2025,On Time,1,1302,2,6/14/2025,June,4,3
ORD1652,Chandigarh,East,Patna,North,Invoice,Verify Invoice Details,2,6/14/2025,6/16/2025,On Time,1,1302,2,6/14/2025,June,1,1
ORD1652,Chandigarh,East,Patna,North,Invoice,Authorize Payment,2,6/16/2025,6/20/2025,Delay,1,1302,4,6/14/2025,June,1,2
ORD1652,Chandigarh,East,Patna,North,Invoice,Validate Tax and Charges,2,6/18/2025,6/20/2025,On Time,1,1302,2,6/14/2025,June,1,3
ORD1652,Chandigarh,East,Patna,North,Invoice,Update Accounts Payable,2,6/20/2025,6/22/2025,On Time,1,1302,2,6/14/2025,June,1,4
ORD1652,Chandigarh,East,Patna,North,Payment,Verify Invoice Details,2,6/28/2025,6/30/2025,On Time,1,1302,2,6/14/2025,June,5,1
ORD1652,Chandigarh,East,Patna,North,Payment,Authorize Payment,2,6/30/2025,7/2/2025,On Time,1,1302,2,6/14/2025,June,5,2
ORD1652,Chandigarh,East,Patna,North,Payment,Process Payment,2,7/2/2025,7/4/2025,On Time,1,1302,2,6/14/2025,June,5,3
ORD1653,Jaipur,South,Mirzapur,West,Dispatch,Verify Shipping Details,2,8/23/2025,8/25/2025,On Time,1,437,2,6/10/2025,June,4,1
ORD1653,Jaipur,South,Mirzapur,West,Dispatch,Generate Shipping Labels,2,8/25/2025,8/27/2025,On Time,1,437,2,6/10/2025,June,4,2
ORD1653,Jaipur,South,Mirzapur,West,Dispatch,Schedule Pickup or Delivery,2,8/27/2025,8/29/2025,On Time,1,437,2,6/10/2025,June,4,3
ORD1653,Jaipur,South,Mirzapur,West,Invoice,Verify Invoice Details,2,6/10/2025,6/12/2025,On Time,1,437,2,6/10/2025,June,1,1
ORD1653,Jaipur,South,Mirzapur,West,Invoice,Authorize Payment,2,6/12/2025,6/14/2025,On Time,1,437,2,6/10/2025,June,1,2
ORD1653,Jaipur,South,Mirzapur,West,Invoice,Validate Tax and Charges,6,6/14/2025,6/20/2025,On Time,1,437,6,6/10/2025,June,1,3
ORD1653,Jaipur,South,Mirzapur,West,Invoice,Update Accounts Payable,6,6/20/2025,6/26/2025,On Time,1,437,6,6/10/2025,June,1,4
ORD1653,Jaipur,South,Mirzapur,West,Payment,Verify Invoice Details,2,8/29/2025,9/2/2025,Delay,1,437,4,6/10/2025,June,5,1
ORD1653,Jaipur,South,Mirzapur,West,Payment,Authorize Payment,2,8/31/2025,9/2/2025,On Time,1,437,2,6/10/2025,June,5,2
ORD1653,Jaipur,South,Mirzapur,West,Payment,Process Payment,2,9/2/2025,9/4/2025,On Time,1,437,2,6/10/2025,June,5,3
ORD1653,Jaipur,South,Mirzapur,West,Procurement,Submit New Request,2,6/26/2025,6/28/2025,On Time,1,437,2,6/10/2025,June,2,1
ORD1653,Jaipur,South,Mirzapur,West,Procurement,Review Request,5,6/28/2025,7/3/2025,On Time,1,437,5,6/10/2025,June,2,2
ORD1653,Jaipur,South,Mirzapur,West,Procurement,Prepare PO,4,7/3/2025,7/7/2025,On Time,1,437,4,6/10/2025,June,2,3
ORD1653,Jaipur,South,Mirzapur,West,Procurement,Send PO to Supplier,6,7/7/2025,7/15/2025,Delay,1,437,8,6/10/2025,June,2,4
ORD1653,Jaipur,South,Mirzapur,West,Procurement,Receive Raw Material,5,7/13/2025,7/20/2025,Delay,1,437,7,6/10/2025,June,2,5
ORD1653,Jaipur,South,Mirzapur,West,Procurement,Quality Check,4,7/18/2025,7/22/2025,On Time,1,437,4,6/10/2025,June,2,6
ORD1653,Jaipur,South,Mirzapur,West,Procurement,Receive Raw Material in Store,6,7/22/2025,7/28/2025,On Time,1,437,6,6/10/2025,June,2,7
ORD1653,Jaipur,South,Mirzapur,West,Production,Initiate Production,9,7/28/2025,8/6/2025,On Time,1,437,9,6/10/2025,June,3,1
ORD1653,Jaipur,South,Mirzapur,West,Production,Issue Raw Material,6,8/6/2025,8/12/2025,On Time,1,437,6,6/10/2025,June,3,2
ORD1653,Jaipur,South,Mirzapur,West,Production,Complete Production,11,8/12/2025,8/23/2025,On Time,1,437,11,6/10/2025,June,3,3
ORD1654,Jaipur,West,Ghaziabad,North,Dispatch,Verify Shipping Details,2,6/18/2025,6/20/2025,On Time,1,449,2,6/10/2025,June,4,1
ORD1654,Jaipur,West,Ghaziabad,North,Dispatch,Generate Shipping Labels,2,6/20/2025,6/22/2025,On Time,1,449,2,6/10/2025,June,4,2
ORD1654,Jaipur,West,Ghaziabad,North,Dispatch,Schedule Pickup or Delivery,2,6/22/2025,6/24/2025,On Time,1,449,2,6/10/2025,June,4,3
ORD1654,Jaipur,West,Ghaziabad,North,Invoice,Verify Invoice Details,2,6/10/2025,6/12/2025,On Time,1,449,2,6/10/2025,June,1,1
ORD1654,Jaipur,West,Ghaziabad,North,Invoice,Authorize Payment,2,6/12/2025,6/14/2025,On Time,1,449,2,6/10/2025,June,1,2
ORD1654,Jaipur,West,Ghaziabad,North,Invoice,Validate Tax and Charges,2,6/14/2025,6/16/2025,On Time,1,449,2,6/10/2025,June,1,3
ORD1654,Jaipur,West,Ghaziabad,North,Invoice,Update Accounts Payable,2,6/16/2025,6/18/2025,On Time,1,449,2,6/10/2025,June,1,4
ORD1654,Jaipur,West,Ghaziabad,North,Payment,Verify Invoice Details,5,6/24/2025,6/29/2025,On Time,1,449,5,6/10/2025,June,5,1
ORD1654,Jaipur,West,Ghaziabad,North,Payment,Authorize Payment,5,6/29/2025,7/4/2025,On Time,1,449,5,6/10/2025,June,5,2
ORD1654,Jaipur,West,Ghaziabad,North,Payment,Process Payment,2,7/4/2025,7/6/2025,On Time,1,449,2,6/10/2025,June,5,3
ORD1655,Bhopal,West,Chennai,South,Dispatch,Verify Shipping Details,2,7/4/2025,7/6/2025,On Time,1,810,2,6/20/2025,June,4,1
ORD1655,Bhopal,West,Chennai,South,Dispatch,Generate Shipping Labels,2,7/6/2025,7/8/2025,On Time,1,810,2,6/20/2025,June,4,2
ORD1655,Bhopal,West,Chennai,South,Dispatch,Schedule Pickup or Delivery,2,7/8/2025,7/10/2025,On Time,1,810,2,6/20/2025,June,4,3
ORD1655,Bhopal,West,Chennai,South,Invoice,Verify Invoice Details,2,6/20/2025,6/22/2025,On Time,1,810,2,6/20/2025,June,1,1
ORD1655,Bhopal,West,Chennai,South,Invoice,Authorize Payment,5,6/22/2025,6/27/2025,On Time,1,810,5,6/20/2025,June,1,2
ORD1655,Bhopal,West,Chennai,South,Invoice,Validate Tax and Charges,2,6/27/2025,6/29/2025,On Time,1,810,2,6/20/2025,June,1,3
ORD1655,Bhopal,West,Chennai,South,Invoice,Update Accounts Payable,5,6/29/2025,7/4/2025,On Time,1,810,5,6/20/2025,June,1,4
ORD1655,Bhopal,West,Chennai,South,Payment,Verify Invoice Details,2,7/10/2025,7/12/2025,On Time,1,810,2,6/20/2025,June,5,1
ORD1655,Bhopal,West,Chennai,South,Payment,Authorize Payment,2,7/12/2025,7/14/2025,On Time,1,810,2,6/20/2025,June,5,2
ORD1655,Bhopal,West,Chennai,South,Payment,Process Payment,2,7/14/2025,7/16/2025,On Time,1,810,2,6/20/2025,June,5,3
ORD1656,Ranchi,North,Jaipur,North,Dispatch,Verify Shipping Details,1,7/21/2025,7/24/2025,Delay,1,1112,3,6/16/2025,June,4,1
ORD1656,Ranchi,North,Jaipur,North,Dispatch,Generate Shipping Labels,1,7/22/2025,7/25/2025,Delay,1,1112,3,6/16/2025,June,4,2
ORD1656,Ranchi,North,Jaipur,North,Dispatch,Schedule Pickup or Delivery,1,7/23/2025,7/24/2025,On Time,1,1112,1,6/16/2025,June,4,3
ORD1656,Ranchi,North,Jaipur,North,Invoice,Verify Invoice Details,0,6/16/2025,6/16/2025,On Time,1,1112,0,6/16/2025,June,1,1
ORD1656,Ranchi,North,Jaipur,North,Invoice,Authorize Payment,0,6/16/2025,6/16/2025,On Time,1,1112,0,6/16/2025,June,1,2
ORD1656,Ranchi,North,Jaipur,North,Invoice,Validate Tax and Charges,0,6/16/2025,6/18/2025,Delay,1,1112,2,6/16/2025,June,1,3
ORD1656,Ranchi,North,Jaipur,North,Invoice,Update Accounts Payable,0,6/16/2025,6/16/2025,On Time,1,1112,0,6/16/2025,June,1,4
ORD1656,Ranchi,North,Jaipur,North,Payment,Verify Invoice Details,1,7/24/2025,7/25/2025,On Time,1,1112,1,6/16/2025,June,5,1
ORD1656,Ranchi,North,Jaipur,North,Payment,Authorize Payment,5,7/25/2025,8/1/2025,Delay,1,1112,7,6/16/2025,June,5,2
ORD1656,Ranchi,North,Jaipur,North,Payment,Process Payment,1,7/30/2025,7/31/2025,On Time,1,1112,1,6/16/2025,June,5,3
ORD1656,Ranchi,North,Jaipur,North,Procurement,Submit New Request,2,6/16/2025,6/18/2025,On Time,1,1112,2,6/16/2025,June,2,1
ORD1656,Ranchi,North,Jaipur,North,Procurement,Review Request,2,6/18/2025,6/20/2025,On Time,1,1112,2,6/16/2025,June,2,2
ORD1656,Ranchi,North,Jaipur,North,Procurement,Prepare PO,2,6/20/2025,6/22/2025,On Time,1,1112,2,6/16/2025,June,2,3
ORD1656,Ranchi,North,Jaipur,North,Procurement,Send PO to Supplier,2,6/22/2025,6/24/2025,On Time,1,1112,2,6/16/2025,June,2,4
ORD1656,Ranchi,North,Jaipur,North,Procurement,Receive Raw Material,3,6/24/2025,6/27/2025,On Time,1,1112,3,6/16/2025,June,2,5
ORD1656,Ranchi,North,Jaipur,North,Procurement,Quality Check,2,6/27/2025,6/29/2025,On Time,1,1112,2,6/16/2025,June,2,6
ORD1656,Ranchi,North,Jaipur,North,Procurement,Receive Raw Material in Store,2,6/29/2025,7/1/2025,On Time,1,1112,2,6/16/2025,June,2,7
ORD1656,Ranchi,North,Jaipur,North,Production,Initiate Production,7,7/1/2025,7/8/2025,On Time,1,1112,7,6/16/2025,June,3,1
ORD1656,Ranchi,North,Jaipur,North,Production,Issue Raw Material,6,7/8/2025,7/14/2025,On Time,1,1112,6,6/16/2025,June,3,2
ORD1656,Ranchi,North,Jaipur,North,Production,Complete Production,7,7/14/2025,7/21/2025,On Time,1,1112,7,6/16/2025,June,3,3
ORD1657,Chandigarh,South,Chennai,South,Dispatch,Verify Shipping Details,1,8/6/2025,8/7/2025,On Time,1,1475,1,6/12/2025,June,4,1
ORD1657,Chandigarh,South,Chennai,South,Dispatch,Generate Shipping Labels,1,8/7/2025,8/8/2025,On Time,1,1475,1,6/12/2025,June,4,2
ORD1657,Chandigarh,South,Chennai,South,Dispatch,Schedule Pickup or Delivery,1,8/8/2025,8/9/2025,On Time,1,1475,1,6/12/2025,June,4,3
ORD1657,Chandigarh,South,Chennai,South,Invoice,Verify Invoice Details,0,6/12/2025,6/13/2025,Delay,1,1475,1,6/12/2025,June,1,1
ORD1657,Chandigarh,South,Chennai,South,Invoice,Authorize Payment,0,6/12/2025,6/12/2025,On Time,1,1475,0,6/12/2025,June,1,2
ORD1657,Chandigarh,South,Chennai,South,Invoice,Validate Tax and Charges,0,6/12/2025,6/14/2025,Delay,1,1475,2,6/12/2025,June,1,3
ORD1657,Chandigarh,South,Chennai,South,Invoice,Update Accounts Payable,0,6/12/2025,6/12/2025,On Time,1,1475,0,6/12/2025,June,1,4
ORD1657,Chandigarh,South,Chennai,South,Payment,Verify Invoice Details,3,8/9/2025,8/12/2025,On Time,1,1475,3,6/12/2025,June,5,1
ORD1657,Chandigarh,South,Chennai,South,Payment,Authorize Payment,1,8/12/2025,8/14/2025,Delay,1,1475,2,6/12/2025,June,5,2
ORD1657,Chandigarh,South,Chennai,South,Payment,Process Payment,3,8/13/2025,8/16/2025,On Time,1,1475,3,6/12/2025,June,5,3
ORD1657,Chandigarh,South,Chennai,South,Procurement,Submit New Request,2,6/12/2025,6/16/2025,Delay,1,1475,4,6/12/2025,June,2,1
ORD1657,Chandigarh,South,Chennai,South,Procurement,Review Request,5,6/14/2025,6/19/2025,On Time,1,1475,5,6/12/2025,June,2,2
ORD1657,Chandigarh,South,Chennai,South,Procurement,Prepare PO,4,6/19/2025,6/23/2025,On Time,1,1475,4,6/12/2025,June,2,3
ORD1657,Chandigarh,South,Chennai,South,Procurement,Send PO to Supplier,6,6/23/2025,7/1/2025,Delay,1,1475,8,6/12/2025,June,2,4
ORD1657,Chandigarh,South,Chennai,South,Procurement,Receive Raw Material,5,6/29/2025,7/5/2025,Delay,1,1475,6,6/12/2025,June,2,5
ORD1657,Chandigarh,South,Chennai,South,Procurement,Quality Check,2,7/4/2025,7/7/2025,Delay,1,1475,3,6/12/2025,June,2,6
ORD1657,Chandigarh,South,Chennai,South,Procurement,Receive Raw Material in Store,6,7/6/2025,7/12/2025,On Time,1,1475,6,6/12/2025,June,2,7
ORD1657,Chandigarh,South,Chennai,South,Production,Initiate Production,9,7/12/2025,7/21/2025,On Time,1,1475,9,6/12/2025,June,3,1
ORD1657,Chandigarh,South,Chennai,South,Production,Issue Raw Material,9,7/21/2025,7/30/2025,On Time,1,1475,9,6/12/2025,June,3,2
ORD1657,Chandigarh,South,Chennai,South,Production,Complete Production,7,7/30/2025,8/6/2025,On Time,1,1475,7,6/12/2025,June,3,3
ORD1658,Mumbai,West,Bhiwandi,West,Dispatch,Verify Shipping Details,1,7/29/2025,7/30/2025,On Time,1,647,1,6/20/2025,June,4,1
ORD1658,Mumbai,West,Bhiwandi,West,Dispatch,Generate Shipping Labels,1,7/30/2025,7/31/2025,On Time,1,647,1,6/20/2025,June,4,2
ORD1658,Mumbai,West,Bhiwandi,West,Dispatch,Schedule Pickup or Delivery,1,7/31/2025,8/1/2025,On Time,1,647,1,6/20/2025,June,4,3
ORD1658,Mumbai,West,Bhiwandi,West,Invoice,Verify Invoice Details,0,6/20/2025,6/20/2025,On Time,1,647,0,6/20/2025,June,1,1
ORD1658,Mumbai,West,Bhiwandi,West,Invoice,Authorize Payment,0,6/20/2025,6/20/2025,On Time,1,647,0,6/20/2025,June,1,2
ORD1658,Mumbai,West,Bhiwandi,West,Invoice,Validate Tax and Charges,4,6/20/2025,6/26/2025,Delay,1,647,6,6/20/2025,June,1,3
ORD1658,Mumbai,West,Bhiwandi,West,Invoice,Update Accounts Payable,0,6/24/2025,6/24/2025,On Time,1,647,0,6/20/2025,June,1,4
ORD1658,Mumbai,West,Bhiwandi,West,Payment,Verify Invoice Details,1,8/1/2025,8/2/2025,On Time,1,647,1,6/20/2025,June,5,1
ORD1658,Mumbai,West,Bhiwandi,West,Payment,Authorize Payment,1,8/2/2025,8/3/2025,On Time,1,647,1,6/20/2025,June,5,2
ORD1658,Mumbai,West,Bhiwandi,West,Payment,Process Payment,1,8/3/2025,8/4/2025,On Time,1,647,1,6/20/2025,June,5,3
ORD1658,Mumbai,West,Bhiwandi,West,Procurement,Submit New Request,2,6/24/2025,6/26/2025,On Time,1,647,2,6/20/2025,June,2,1
ORD1658,Mumbai,West,Bhiwandi,West,Procurement,Review Request,2,6/26/2025,6/28/2025,On Time,1,647,2,6/20/2025,June,2,2
ORD1658,Mumbai,West,Bhiwandi,West,Procurement,Prepare PO,2,6/28/2025,7/2/2025,Delay,1,647,4,6/20/2025,June,2,3
ORD1658,Mumbai,West,Bhiwandi,West,Procurement,Send PO to Supplier,2,6/30/2025,7/2/2025,On Time,1,647,2,6/20/2025,June,2,4
ORD1658,Mumbai,West,Bhiwandi,West,Procurement,Receive Raw Material,3,7/2/2025,7/5/2025,On Time,1,647,3,6/20/2025,June,2,5
ORD1658,Mumbai,West,Bhiwandi,West,Procurement,Quality Check,2,7/5/2025,7/7/2025,On Time,1,647,2,6/20/2025,June,2,6
ORD1658,Mumbai,West,Bhiwandi,West,Procurement,Receive Raw Material in Store,2,7/7/2025,7/9/2025,On Time,1,647,2,6/20/2025,June,2,7
ORD1658,Mumbai,West,Bhiwandi,West,Production,Initiate Production,7,7/9/2025,7/16/2025,On Time,1,647,7,6/20/2025,June,3,1
ORD1658,Mumbai,West,Bhiwandi,West,Production,Issue Raw Material,6,7/16/2025,7/22/2025,On Time,1,647,6,6/20/2025,June,3,2
ORD1658,Mumbai,West,Bhiwandi,West,Production,Complete Production,7,7/22/2025,7/29/2025,On Time,1,647,7,6/20/2025,June,3,3
ORD1659,Ahmedabad,North,Valsad,West,Dispatch,Verify Shipping Details,2,6/22/2025,6/24/2025,On Time,1,1265,2,6/10/2025,June,4,1
ORD1659,Ahmedabad,North,Valsad,West,Dispatch,Generate Shipping Labels,2,6/24/2025,6/26/2025,On Time,1,1265,2,6/10/2025,June,4,2
ORD1659,Ahmedabad,North,Valsad,West,Dispatch,Schedule Pickup or Delivery,2,6/26/2025,6/28/2025,On Time,1,1265,2,6/10/2025,June,4,3
ORD1659,Ahmedabad,North,Valsad,West,Invoice,Verify Invoice Details,2,6/10/2025,6/12/2025,On Time,1,1265,2,6/10/2025,June,1,1
ORD1659,Ahmedabad,North,Valsad,West,Invoice,Authorize Payment,2,6/12/2025,6/14/2025,On Time,1,1265,2,6/10/2025,June,1,2
ORD1659,Ahmedabad,North,Valsad,West,Invoice,Validate Tax and Charges,4,6/14/2025,6/18/2025,On Time,1,1265,4,6/10/2025,June,1,3
ORD1659,Ahmedabad,North,Valsad,West,Invoice,Update Accounts Payable,4,6/18/2025,6/22/2025,On Time,1,1265,4,6/10/2025,June,1,4
ORD1659,Ahmedabad,North,Valsad,West,Payment,Verify Invoice Details,5,6/28/2025,7/3/2025,On Time,1,1265,5,6/10/2025,June,5,1
ORD1659,Ahmedabad,North,Valsad,West,Payment,Authorize Payment,6,7/3/2025,7/9/2025,On Time,1,1265,6,6/10/2025,June,5,2
ORD1659,Ahmedabad,North,Valsad,West,Payment,Process Payment,6,7/9/2025,7/15/2025,On Time,1,1265,6,6/10/2025,June,5,3
ORD1660,Jaipur,North,Lucknow,North,Dispatch,Verify Shipping Details,1,7/31/2025,8/1/2025,On Time,1,541,1,6/15/2025,June,4,1
ORD1660,Jaipur,North,Lucknow,North,Dispatch,Generate Shipping Labels,1,8/1/2025,8/4/2025,Delay,1,541,3,6/15/2025,June,4,2
ORD1660,Jaipur,North,Lucknow,North,Dispatch,Schedule Pickup or Delivery,1,8/2/2025,8/3/2025,On Time,1,541,1,6/15/2025,June,4,3
ORD1660,Jaipur,North,Lucknow,North,Invoice,Verify Invoice Details,0,6/15/2025,6/15/2025,On Time,1,541,0,6/15/2025,June,1,1
ORD1660,Jaipur,North,Lucknow,North,Invoice,Authorize Payment,0,6/15/2025,6/15/2025,On Time,1,541,0,6/15/2025,June,1,2
ORD1660,Jaipur,North,Lucknow,North,Invoice,Validate Tax and Charges,0,6/15/2025,6/15/2025,On Time,1,541,0,6/15/2025,June,1,3
ORD1660,Jaipur,North,Lucknow,North,Invoice,Update Accounts Payable,0,6/15/2025,6/17/2025,Delay,1,541,2,6/15/2025,June,1,4
ORD1660,Jaipur,North,Lucknow,North,Payment,Verify Invoice Details,1,8/3/2025,8/4/2025,On Time,1,541,1,6/15/2025,June,5,1
ORD1660,Jaipur,North,Lucknow,North,Payment,Authorize Payment,1,8/4/2025,8/5/2025,On Time,1,541,1,6/15/2025,June,5,2
ORD1660,Jaipur,North,Lucknow,North,Payment,Process Payment,1,8/5/2025,8/6/2025,On Time,1,541,1,6/15/2025,June,5,3
ORD1660,Jaipur,North,Lucknow,North,Procurement,Submit New Request,2,6/15/2025,6/17/2025,On Time,1,541,2,6/15/2025,June,2,1
ORD1660,Jaipur,North,Lucknow,North,Procurement,Review Request,5,6/17/2025,6/22/2025,On Time,1,541,5,6/15/2025,June,2,2
ORD1660,Jaipur,North,Lucknow,North,Procurement,Prepare PO,4,6/22/2025,6/28/2025,Delay,1,541,6,6/15/2025,June,2,3
ORD1660,Jaipur,North,Lucknow,North,Procurement,Send PO to Supplier,4,6/26/2025,6/30/2025,On Time,1,541,4,6/15/2025,June,2,4
ORD1660,Jaipur,North,Lucknow,North,Procurement,Receive Raw Material,3,6/30/2025,7/3/2025,On Time,1,541,3,6/15/2025,June,2,5
ORD1660,Jaipur,North,Lucknow,North,Procurement,Quality Check,2,7/3/2025,7/5/2025,On Time,1,541,2,6/15/2025,June,2,6
ORD1660,Jaipur,North,Lucknow,North,Procurement,Receive Raw Material in Store,6,7/5/2025,7/11/2025,On Time,1,541,6,6/15/2025,June,2,7
ORD1660,Jaipur,North,Lucknow,North,Production,Initiate Production,7,7/11/2025,7/18/2025,On Time,1,541,7,6/15/2025,June,3,1
ORD1660,Jaipur,North,Lucknow,North,Production,Issue Raw Material,6,7/18/2025,7/24/2025,On Time,1,541,6,6/15/2025,June,3,2
ORD1660,Jaipur,North,Lucknow,North,Production,Complete Production,7,7/24/2025,7/31/2025,On Time,1,541,7,6/15/2025,June,3,3
ORD1661,Ranchi,West,Kolkata,East,Dispatch,Verify Shipping Details,2,6/24/2025,6/26/2025,On Time,1,327,2,6/16/2025,June,4,1
ORD1661,Ranchi,West,Kolkata,East,Dispatch,Generate Shipping Labels,2,6/26/2025,6/28/2025,On Time,1,327,2,6/16/2025,June,4,2
ORD1661,Ranchi,West,Kolkata,East,Dispatch,Schedule Pickup or Delivery,2,6/28/2025,6/30/2025,On Time,1,327,2,6/16/2025,June,4,3
ORD1661,Ranchi,West,Kolkata,East,Invoice,Verify Invoice Details,5,6/16/2025,6/21/2025,On Time,1,327,5,6/16/2025,June,1,1
ORD1661,Ranchi,West,Kolkata,East,Invoice,Authorize Payment,1,6/21/2025,6/22/2025,On Time,1,327,1,6/16/2025,June,1,2
ORD1661,Ranchi,West,Kolkata,East,Invoice,Validate Tax and Charges,1,6/22/2025,6/23/2025,On Time,1,327,1,6/16/2025,June,1,3
ORD1661,Ranchi,West,Kolkata,East,Invoice,Update Accounts Payable,1,6/23/2025,6/25/2025,Delay,1,327,2,6/16/2025,June,1,4
ORD1661,Ranchi,West,Kolkata,East,Payment,Verify Invoice Details,1,6/30/2025,7/2/2025,Delay,1,327,2,6/16/2025,June,5,1
ORD1661,Ranchi,West,Kolkata,East,Payment,Authorize Payment,1,7/1/2025,7/2/2025,On Time,1,327,1,6/16/2025,June,5,2
ORD1661,Ranchi,West,Kolkata,East,Payment,Process Payment,1,7/2/2025,7/3/2025,On Time,1,327,1,6/16/2025,June,5,3
ORD1662,Surat,North,Bangalore,South,Dispatch,Verify Shipping Details,2,8/6/2025,8/8/2025,On Time,1,1039,2,6/15/2025,June,4,1
ORD1662,Surat,North,Bangalore,South,Dispatch,Generate Shipping Labels,2,8/8/2025,8/10/2025,On Time,1,1039,2,6/15/2025,June,4,2
ORD1662,Surat,North,Bangalore,South,Dispatch,Schedule Pickup or Delivery,2,8/10/2025,8/12/2025,On Time,1,1039,2,6/15/2025,June,4,3
ORD1662,Surat,North,Bangalore,South,Invoice,Verify Invoice Details,1,6/15/2025,6/16/2025,On Time,1,1039,1,6/15/2025,June,1,1
ORD1662,Surat,North,Bangalore,South,Invoice,Authorize Payment,1,6/16/2025,6/17/2025,On Time,1,1039,1,6/15/2025,June,1,2
ORD1662,Surat,North,Bangalore,South,Invoice,Validate Tax and Charges,1,6/17/2025,6/18/2025,On Time,1,1039,1,6/15/2025,June,1,3
ORD1662,Surat,North,Bangalore,South,Invoice,Update Accounts Payable,1,6/18/2025,6/19/2025,On Time,1,1039,1,6/15/2025,June,1,4
ORD1662,Surat,North,Bangalore,South,Payment,Verify Invoice Details,4,8/12/2025,8/16/2025,On Time,1,1039,4,6/15/2025,June,5,1
ORD1662,Surat,North,Bangalore,South,Payment,Authorize Payment,1,8/16/2025,8/17/2025,On Time,1,1039,1,6/15/2025,June,5,2
