SKU,Machine,Target Qty,Actual Qty,Average Availability (%),Average Performance (%),Average Quality (%),Average OEE (%),Order Date,Avg Cycle Time (sec),Utilization (%),Bucketing,Planned Capacity (hrs),Used Capacity (hrs),Capacity Left (hrs),Production Date
SKU014,Machine10,458,438,81.5744,91.9724,97.766,73.2152,10-Apr-25,205,72.97439076,Moderate Performer,24,17.51385378,6.486146218,05-Apr-25
SKU014,Machine10,404,362,81.5744,91.9724,97.766,73.2152,10-Apr-25,205,72.97439076,Moderate Performer,24,17.51385378,6.486146218,08-Apr-25
SKU014,Machine10,304,288,81.5744,91.9724,97.766,73.2152,10-Apr-25,205,72.97439076,Moderate Performer,24,17.51385378,6.486146218,25-Jun-25
SKU014,Machine10,237,230,81.5744,91.9724,97.766,73.2152,10-Apr-25,205,72.97439076,Moderate Performer,24,17.51385378,6.486146218,25-May-25
SKU014,Machine10,242,227,81.5744,91.9724,97.766,73.2152,10-Apr-25,205,72.97439076,Moderate Performer,24,17.51385378,6.486146218,14-Apr-25
SKU014,Machine10,215,214,81.5744,91.9724,97.766,73.2152,10-Apr-25,205,72.97439076,Moderate Performer,24,17.51385378,6.486146218,01-Jul-25
SKU014,Machine10,222,194,81.5744,91.9724,97.766,73.2152,10-Apr-25,205,72.97439076,Moderate Performer,24,17.51385378,6.486146218,12-Jun-25
SKU010,Machine10,281,235,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,02-Apr-25
SKU010,Machine10,470,421,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,10-Jun-25
SKU010,Machine10,214,198,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,09-Jun-25
SKU010,Machine10,255,222,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,01-May-25
SKU010,Machine10,417,380,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,18-Apr-25
SKU010,Machine10,303,296,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,22-May-25
SKU010,Machine10,414,378,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,11-Jun-25
SKU010,Machine10,424,417,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,01-Jul-25
SKU010,Machine10,434,411,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,17-May-25
SKU010,Machine10,390,383,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,13-Apr-25
SKU010,Machine10,316,311,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,06-May-25
SKU010,Machine10,226,196,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,12-Jun-25
SKU010,Machine10,483,464,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,30-May-25
SKU010,Machine10,353,310,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,19-May-25
SKU010,Machine10,391,387,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,02-Apr-25
SKU010,Machine10,283,252,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,10-Jun-25
SKU010,Machine10,294,285,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,09-Jun-25
SKU010,Machine10,331,286,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,01-May-25
SKU010,Machine10,492,446,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,18-Apr-25
SKU010,Machine10,325,279,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,22-May-25
SKU010,Machine10,306,264,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,11-Jun-25
SKU010,Machine10,209,182,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,01-Jul-25
SKU010,Machine10,334,316,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,17-May-25
SKU010,Machine10,377,367,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,13-Apr-25
SKU010,Machine10,268,219,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,06-May-25
SKU010,Machine10,382,353,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,12-Jun-25
SKU010,Machine10,443,398,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,30-May-25
SKU010,Machine10,311,278,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,19-May-25
SKU010,Machine10,223,207,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,02-Apr-25
SKU010,Machine10,215,168,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,10-Jun-25
SKU010,Machine10,301,260,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,09-Jun-25
SKU010,Machine10,418,383,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,01-May-25
SKU010,Machine10,362,330,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,18-Apr-25
SKU010,Machine10,407,366,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,22-May-25
SKU010,Machine10,231,231,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,11-Jun-25
SKU010,Machine10,222,176,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,01-Jul-25
SKU010,Machine10,220,186,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,17-May-25
SKU010,Machine10,482,467,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,13-Apr-25
SKU010,Machine10,420,418,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,06-May-25
SKU010,Machine10,288,285,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,12-Jun-25
SKU010,Machine10,389,363,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,30-May-25
SKU010,Machine10,232,187,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,19-May-25
SKU010,Machine10,453,428,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,02-Apr-25
SKU010,Machine10,352,324,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,10-Jun-25
SKU010,Machine10,404,375,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,09-Jun-25
SKU010,Machine10,483,470,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,01-May-25
SKU010,Machine10,389,348,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,18-Apr-25
SKU010,Machine10,497,481,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,22-May-25
SKU010,Machine10,252,225,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,11-Jun-25
SKU010,Machine10,252,225,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,01-Jul-25
SKU010,Machine10,834,807,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,17-May-25
SKU010,Machine10,265,217,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,13-Apr-25
SKU010,Machine10,331,299,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,06-May-25
SKU010,Machine10,344,333,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,12-Jun-25
SKU010,Machine10,267,228,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,30-May-25
SKU010,Machine10,351,319,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,19-May-25
SKU010,Machine10,433,429,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,02-Apr-25
SKU010,Machine10,331,286,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,10-Jun-25
SKU010,Machine10,387,361,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,09-Jun-25
SKU010,Machine10,342,305,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,01-May-25
SKU010,Machine10,326,287,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,18-Apr-25
SKU010,Machine10,448,420,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,22-May-25
SKU010,Machine10,308,263,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,11-Jun-25
SKU010,Machine10,293,290,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,01-Jul-25
SKU010,Machine10,402,388,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,17-May-25
SKU010,Machine10,449,403,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,13-Apr-25
SKU010,Machine10,403,394,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,06-May-25
SKU010,Machine10,275,254,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,12-Jun-25
SKU010,Machine10,382,336,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,30-May-25
SKU010,Machine10,457,423,81.5744,91.9724,97.766,73.2152,05-Apr-25,183,74.38957382,Moderate Performer,24,17.85349772,6.146502284,19-May-25
SKU010,Machine10,467,424,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,02-Apr-25
SKU010,Machine10,379,362,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,10-Jun-25
SKU010,Machine10,388,362,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,09-Jun-25
SKU010,Machine10,484,483,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,01-May-25
SKU010,Machine10,210,182,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,18-Apr-25
SKU010,Machine10,376,354,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,22-May-25
SKU010,Machine10,313,291,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,11-Jun-25
SKU010,Machine10,207,205,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,01-Jul-25
SKU010,Machine10,365,331,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,17-May-25
SKU010,Machine10,277,276,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,13-Apr-25
SKU010,Machine10,434,396,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,06-May-25
SKU010,Machine10,341,306,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,12-Jun-25
SKU010,Machine10,304,278,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,30-May-25
SKU010,Machine10,375,343,81.5744,91.9724,97.766,73.2152,08-Apr-25,183,79.45700352,Moderate Performer,24,19.06968085,4.930319154,19-May-25
SKU003,Machine04,335,303,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,11-Jun-25
SKU003,Machine04,419,400,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,12-May-25
SKU003,Machine04,246,229,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,29-Apr-25
SKU003,Machine04,233,219,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,16-May-25
SKU003,Machine04,386,344,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,29-May-25
SKU003,Machine04,464,431,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,26-May-25
SKU003,Machine04,230,206,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,30-Jun-25
SKU003,Machine04,487,456,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,07-Apr-25
SKU003,Machine04,289,239,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,12-Apr-25
SKU003,Machine04,473,460,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,07-Jun-25
SKU003,Machine04,451,437,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,25-Jun-25
SKU003,Machine04,284,264,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,28-Jun-25
SKU003,Machine04,312,283,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,11-Jun-25
SKU003,Machine04,359,338,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,12-May-25
SKU003,Machine04,215,211,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,29-Apr-25
SKU003,Machine04,383,371,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,16-May-25
SKU003,Machine04,485,450,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,29-May-25
SKU003,Machine04,247,217,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,26-May-25
SKU003,Machine04,359,326,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,30-Jun-25
SKU003,Machine04,455,407,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,07-Apr-25
SKU003,Machine04,332,315,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,12-Apr-25
SKU003,Machine04,258,258,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,07-Jun-25
SKU003,Machine04,384,342,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,25-Jun-25
SKU003,Machine04,472,446,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,28-Jun-25
SKU003,Machine04,382,377,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,11-Jun-25
SKU003,Machine04,247,201,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,12-May-25
SKU003,Machine04,276,260,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,29-Apr-25
SKU003,Machine04,228,203,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,16-May-25
SKU003,Machine04,272,227,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,29-May-25
SKU003,Machine04,370,356,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,26-May-25
SKU003,Machine04,448,440,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,30-Jun-25
SKU003,Machine04,403,364,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,07-Apr-25
SKU003,Machine04,300,260,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,12-Apr-25
SKU003,Machine04,379,352,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,07-Jun-25
SKU003,Machine04,444,430,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,25-Jun-25
SKU003,Machine04,402,397,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,28-Jun-25
SKU003,Machine04,405,377,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,11-Jun-25
SKU003,Machine04,338,303,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,12-May-25
SKU003,Machine04,328,327,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,29-Apr-25
SKU003,Machine04,371,351,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,16-May-25
SKU003,Machine04,325,280,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,29-May-25
SKU003,Machine04,209,182,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,26-May-25
SKU003,Machine04,487,446,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,30-Jun-25
SKU003,Machine04,453,429,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,07-Apr-25
SKU003,Machine04,493,488,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,12-Apr-25
SKU003,Machine04,461,415,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,07-Jun-25
SKU003,Machine04,412,389,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,25-Jun-25
SKU003,Machine04,251,235,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,28-Jun-25
SKU003,Machine04,419,390,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,11-Jun-25
SKU003,Machine04,228,209,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,12-May-25
SKU003,Machine04,239,216,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,29-Apr-25
SKU003,Machine04,226,196,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,16-May-25
SKU003,Machine04,291,284,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,29-May-25
SKU003,Machine04,435,393,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,26-May-25
SKU003,Machine04,322,322,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,30-Jun-25
SKU003,Machine04,273,231,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,07-Apr-25
SKU003,Machine04,252,214,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,12-Apr-25
SKU003,Machine04,360,338,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,07-Jun-25
SKU003,Machine04,354,328,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,25-Jun-25
SKU003,Machine04,473,431,83.8892,92.2448,98.0928,75.7964,09-Apr-25,102,73.91883317,Moderate Performer,24,17.74051996,6.25948004,28-Jun-25
SKU003,Machine04,376,333,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,11-Jun-25
SKU003,Machine04,445,409,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,12-May-25
SKU003,Machine04,270,227,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,29-Apr-25
SKU003,Machine04,492,456,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,16-May-25
SKU003,Machine04,325,290,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,29-May-25
SKU003,Machine04,397,387,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,26-May-25
SKU003,Machine04,497,479,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,30-Jun-25
SKU003,Machine04,286,268,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,07-Apr-25
SKU003,Machine04,310,262,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,12-Apr-25
SKU003,Machine04,214,196,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,07-Jun-25
SKU003,Machine04,500,479,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,25-Jun-25
SKU003,Machine04,449,412,83.8892,92.2448,98.0928,75.7964,04-Apr-25,102,72.02336274,Moderate Performer,24,17.28560706,6.714392942,28-Jun-25
SKU011,Machine04,448,435,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,07-May-25
SKU011,Machine04,428,415,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,22-Jun-25
SKU011,Machine04,484,454,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,17-Jun-25
SKU011,Machine04,387,347,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,02-Apr-25
SKU011,Machine04,248,198,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,29-Apr-25
SKU011,Machine04,472,423,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,06-Jun-25
SKU011,Machine04,266,216,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,27-Jun-25
SKU011,Machine04,477,437,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,05-Jun-25
SKU011,Machine04,337,323,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,16-May-25
SKU011,Machine04,426,413,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,03-Apr-25
SKU011,Machine04,402,362,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,12-Jun-25
SKU011,Machine04,441,425,83.8892,92.2448,98.0928,75.7964,01-Apr-25,193,74.00476604,Moderate Performer,24,17.76114385,6.238856152,05-May-25
SKU011,Machine04,420,370,83.8892,92.2448,98.0928,75.7964,03-Apr-25,193,78.0560815,Moderate Performer,24,18.73345956,5.26654044,07-May-25
