Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Target Cycle Time,Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Cycle Time,Order Start Date,Process Sequence,Subprocess Sequence,Client Name
ORD1336,Guwahati,East,Bangalore,South,Dispatch,UCI Approvers,Generate Shipping Labels,5,7/29/2025,8/4/2025,Delay,800,6,7/12/2025,4,2,Client G
ORD1336,Guwahati,East,Bangalore,South,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,8/4/2025,8/10/2025,Delay,800,6,7/12/2025,4,3,Client G
ORD1336,Guwahati,East,Bangalore,South,Payment,UCI Accounts,Verify Invoice Details,5,8/10/2025,8/14/2025,On Time,800,4,7/12/2025,5,1,Client G
ORD1336,Guwahati,East,Bangalore,South,Payment,UCI Accounts,Authorize Payment,4,8/14/2025,8/19/2025,Delay,800,5,7/12/2025,5,2,Client G
ORD1336,Guwahati,East,Bangalore,South,Payment,UCI Accounts,Process Payment,4,8/19/2025,8/22/2025,On Time,800,3,7/12/2025,5,3,Client G
ORD1337,Mumbai,West,Valsad,West,Invoice,UCI Planner,Verify Invoice Details,3,7/11/2025,7/14/2025,On Time,951,3,7/11/2025,1,1,Client D
ORD1337,Mumbai,West,Valsad,West,Invoice,UCI Planner,Authorize Payment,5,7/14/2025,7/19/2025,On Time,951,5,7/11/2025,1,2,Client D
ORD1337,Mumbai,West,Valsad,West,Invoice,UCI Planner,Validate Tax and Charges,5,7/19/2025,7/24/2025,On Time,951,5,7/11/2025,1,3,Client D
ORD1337,Mumbai,West,Valsad,West,Invoice,UCI Planner,Update Accounts Payable,4,7/24/2025,7/28/2025,On Time,951,4,7/11/2025,1,4,Client D
ORD1337,Mumbai,West,Valsad,West,Procurement,UCI Procurement,Submit New Request,4,7/28/2025,8/1/2025,On Time,951,4,7/11/2025,2,1,Client D
ORD1337,Mumbai,West,Valsad,West,Procurement,UCI Procurement,Review Request,4,8/1/2025,8/5/2025,On Time,951,4,7/11/2025,2,2,Client D
ORD1337,Mumbai,West,Valsad,West,Procurement,UCI Procurement,Prepare PO,4,8/5/2025,8/9/2025,On Time,951,4,7/11/2025,2,3,Client D
ORD1337,Mumbai,West,Valsad,West,Procurement,UCI Procurement,Send PO to Supplier,5,8/9/2025,8/14/2025,On Time,951,5,7/11/2025,2,4,Client D
ORD1337,Mumbai,West,Valsad,West,Procurement,UCI Procurement,Receive Raw Material,4,8/14/2025,8/18/2025,On Time,951,4,7/11/2025,2,5,Client D
ORD1337,Mumbai,West,Valsad,West,Procurement,UCI Procurement,Quality Check,5,8/18/2025,8/23/2025,On Time,951,5,7/11/2025,2,6,Client D
ORD1337,Mumbai,West,Valsad,West,Procurement,UCI Procurement,Receive Raw Material in Store,4,8/23/2025,8/27/2025,On Time,951,4,7/11/2025,2,7,Client D
ORD1337,Mumbai,West,Valsad,West,Dispatch,UCI Approvers,Verify Shipping Details,4,8/27/2025,8/31/2025,On Time,951,4,7/11/2025,4,1,Client D
ORD1337,Mumbai,West,Valsad,West,Dispatch,UCI Approvers,Generate Shipping Labels,4,8/31/2025,9/4/2025,On Time,951,4,7/11/2025,4,2,Client D
ORD1337,Mumbai,West,Valsad,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,9/4/2025,9/9/2025,On Time,951,5,7/11/2025,4,3,Client D
ORD1337,Mumbai,West,Valsad,West,Payment,UCI Accounts,Verify Invoice Details,4,9/9/2025,9/13/2025,On Time,951,4,7/11/2025,5,1,Client D
ORD1337,Mumbai,West,Valsad,West,Payment,UCI Accounts,Authorize Payment,5,9/13/2025,9/18/2025,On Time,951,5,7/11/2025,5,2,Client D
ORD1337,Mumbai,West,Valsad,West,Payment,UCI Accounts,Process Payment,5,9/18/2025,9/24/2025,Delay,951,6,7/11/2025,5,3,Client D
ORD1338,Vishakhapatnam,North,Bangalore,South,Invoice,UCI Planner,Verify Invoice Details,4,7/8/2025,7/12/2025,On Time,1224,4,7/8/2025,1,1,Client F
ORD1338,Vishakhapatnam,North,Bangalore,South,Invoice,UCI Planner,Authorize Payment,3,7/12/2025,7/15/2025,On Time,1224,3,7/8/2025,1,2,Client F
ORD1338,Vishakhapatnam,North,Bangalore,South,Invoice,UCI Planner,Validate Tax and Charges,4,7/15/2025,7/19/2025,On Time,1224,4,7/8/2025,1,3,Client F
ORD1338,Vishakhapatnam,North,Bangalore,South,Invoice,UCI Planner,Update Accounts Payable,5,7/19/2025,7/24/2025,On Time,1224,5,7/8/2025,1,4,Client F
ORD1338,Vishakhapatnam,North,Bangalore,South,Dispatch,UCI Approvers,Verify Shipping Details,3,7/24/2025,7/27/2025,On Time,1224,3,7/8/2025,4,1,Client F
ORD1338,Vishakhapatnam,North,Bangalore,South,Dispatch,UCI Approvers,Generate Shipping Labels,5,7/27/2025,8/1/2025,On Time,1224,5,7/8/2025,4,2,Client F
ORD1338,Vishakhapatnam,North,Bangalore,South,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,8/1/2025,8/6/2025,On Time,1224,5,7/8/2025,4,3,Client F
ORD1338,Vishakhapatnam,North,Bangalore,South,Payment,UCI Accounts,Verify Invoice Details,3,8/6/2025,8/9/2025,On Time,1224,3,7/8/2025,5,1,Client F
ORD1338,Vishakhapatnam,North,Bangalore,South,Payment,UCI Accounts,Authorize Payment,4,8/9/2025,8/13/2025,On Time,1224,4,7/8/2025,5,2,Client F
ORD1338,Vishakhapatnam,North,Bangalore,South,Payment,UCI Accounts,Process Payment,4,8/13/2025,8/17/2025,On Time,1224,4,7/8/2025,5,3,Client F
ORD1339,Delhi,South,Patna,North,Invoice,UCI Planner,Verify Invoice Details,5,7/4/2025,7/9/2025,On Time,1499,5,7/4/2025,1,1,Client J
ORD1339,Delhi,South,Patna,North,Invoice,UCI Planner,Authorize Payment,4,7/9/2025,7/13/2025,On Time,1499,4,7/4/2025,1,2,Client J
ORD1339,Delhi,South,Patna,North,Invoice,UCI Planner,Validate Tax and Charges,3,7/13/2025,7/16/2025,On Time,1499,3,7/4/2025,1,3,Client J
ORD1339,Delhi,South,Patna,North,Invoice,UCI Planner,Update Accounts Payable,5,7/16/2025,7/21/2025,On Time,1499,5,7/4/2025,1,4,Client J
ORD1339,Delhi,South,Patna,North,Procurement,UCI Procurement,Submit New Request,4,7/21/2025,7/25/2025,On Time,1499,4,7/4/2025,2,1,Client J
ORD1339,Delhi,South,Patna,North,Procurement,UCI Procurement,Review Request,5,7/25/2025,7/30/2025,On Time,1499,5,7/4/2025,2,2,Client J
ORD1339,Delhi,South,Patna,North,Procurement,UCI Procurement,Prepare PO,4,7/30/2025,8/3/2025,On Time,1499,4,7/4/2025,2,3,Client J
ORD1339,Delhi,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,8/3/2025,8/7/2025,On Time,1499,4,7/4/2025,2,4,Client J
ORD1339,Delhi,South,Patna,North,Procurement,UCI Procurement,Receive Raw Material,3,8/7/2025,8/10/2025,On Time,1499,3,7/4/2025,2,5,Client J
ORD1339,Delhi,South,Patna,North,Procurement,UCI Procurement,Quality Check,4,8/10/2025,8/14/2025,On Time,1499,4,7/4/2025,2,6,Client J
ORD1339,Delhi,South,Patna,North,Procurement,UCI Procurement,Receive Raw Material in Store,5,8/14/2025,8/19/2025,On Time,1499,5,7/4/2025,2,7,Client J
ORD1339,Delhi,South,Patna,North,Production,UCI Production,Initiate Production,4,8/19/2025,8/23/2025,On Time,1499,4,7/4/2025,3,1,Client J
ORD1339,Delhi,South,Patna,North,Production,UCI Production,Issue Raw Material,5,8/23/2025,8/28/2025,On Time,1499,5,7/4/2025,3,2,Client J
ORD1339,Delhi,South,Patna,North,Production,UCI Production,Complete Production,4,8/28/2025,9/1/2025,On Time,1499,4,7/4/2025,3,3,Client J
ORD1339,Delhi,South,Patna,North,Dispatch,UCI Approvers,Verify Shipping Details,4,9/1/2025,9/5/2025,On Time,1499,4,7/4/2025,4,1,Client J
ORD1339,Delhi,South,Patna,North,Dispatch,UCI Approvers,Generate Shipping Labels,3,9/5/2025,9/8/2025,On Time,1499,3,7/4/2025,4,2,Client J
ORD1339,Delhi,South,Patna,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,9/8/2025,9/12/2025,On Time,1499,4,7/4/2025,4,3,Client J
ORD1339,Delhi,South,Patna,North,Payment,UCI Accounts,Verify Invoice Details,4,9/12/2025,9/16/2025,On Time,1499,4,7/4/2025,5,1,Client J
ORD1339,Delhi,South,Patna,North,Payment,UCI Accounts,Authorize Payment,5,9/16/2025,9/21/2025,On Time,1499,5,7/4/2025,5,2,Client J
ORD1339,Delhi,South,Patna,North,Payment,UCI Accounts,Process Payment,3,9/21/2025,9/23/2025,On Time,1499,2,7/4/2025,5,3,Client J
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Invoice,UCI Planner,Verify Invoice Details,5,6/17/2025,6/21/2025,On Time,434,4,6/17/2025,1,1,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Invoice,UCI Planner,Authorize Payment,4,6/21/2025,6/23/2025,On Time,434,2,6/17/2025,1,2,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Invoice,UCI Planner,Validate Tax and Charges,5,6/23/2025,6/29/2025,Delay,434,6,6/17/2025,1,3,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Invoice,UCI Planner,Update Accounts Payable,5,6/29/2025,7/2/2025,On Time,434,3,6/17/2025,1,4,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Procurement,UCI Procurement,Submit New Request,4,7/2/2025,7/5/2025,On Time,434,3,6/17/2025,2,1,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Procurement,UCI Procurement,Review Request,5,7/5/2025,7/9/2025,On Time,434,4,6/17/2025,2,2,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Procurement,UCI Procurement,Prepare PO,3,7/9/2025,7/12/2025,On Time,434,3,6/17/2025,2,3,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,3,7/12/2025,7/15/2025,On Time,434,3,6/17/2025,2,4,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Procurement,UCI Procurement,Receive Raw Material,5,7/15/2025,7/18/2025,On Time,434,3,6/17/2025,2,5,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,5,7/18/2025,7/22/2025,On Time,434,4,6/17/2025,2,6,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Procurement,UCI Procurement,Receive Raw Material in Store,5,7/22/2025,7/26/2025,On Time,434,4,6/17/2025,2,7,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Production,UCI Production,Initiate Production,4,7/26/2025,7/29/2025,On Time,434,3,6/17/2025,3,1,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Production,UCI Production,Issue Raw Material,3,7/29/2025,8/2/2025,Delay,434,4,6/17/2025,3,2,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Production,UCI Production,Complete Production,3,8/2/2025,8/5/2025,On Time,434,3,6/17/2025,3,3,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Dispatch,UCI Approvers,Verify Shipping Details,5,8/5/2025,8/10/2025,On Time,434,5,6/17/2025,4,1,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Dispatch,UCI Approvers,Generate Shipping Labels,5,8/10/2025,8/14/2025,On Time,434,4,6/17/2025,4,2,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,8/14/2025,8/17/2025,On Time,434,3,6/17/2025,4,3,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Payment,UCI Accounts,Verify Invoice Details,4,8/17/2025,8/22/2025,Delay,434,5,6/17/2025,5,1,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Payment,UCI Accounts,Authorize Payment,3,8/22/2025,8/23/2025,On Time,434,1,6/17/2025,5,2,Client F
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Payment,UCI Accounts,Process Payment,4,8/23/2025,8/27/2025,On Time,434,4,6/17/2025,5,3,Client F
ORD1341,Ranchi,East,Assam,West,Invoice,UCI Planner,Verify Invoice Details,3,7/7/2025,7/10/2025,On Time,1017,3,7/7/2025,1,1,Client F
ORD1341,Ranchi,East,Assam,West,Invoice,UCI Planner,Authorize Payment,3,7/10/2025,7/13/2025,On Time,1017,3,7/7/2025,1,2,Client F
ORD1341,Ranchi,East,Assam,West,Invoice,UCI Planner,Validate Tax and Charges,5,7/13/2025,7/18/2025,On Time,1017,5,7/7/2025,1,3,Client F
ORD1341,Ranchi,East,Assam,West,Invoice,UCI Planner,Update Accounts Payable,4,7/18/2025,7/22/2025,On Time,1017,4,7/7/2025,1,4,Client F
ORD1341,Ranchi,East,Assam,West,Procurement,UCI Procurement,Submit New Request,3,7/22/2025,7/25/2025,On Time,1017,3,7/7/2025,2,1,Client F
ORD1341,Ranchi,East,Assam,West,Procurement,UCI Procurement,Review Request,3,7/25/2025,7/28/2025,On Time,1017,3,7/7/2025,2,2,Client F
ORD1341,Ranchi,East,Assam,West,Procurement,UCI Procurement,Prepare PO,3,7/28/2025,7/31/2025,On Time,1017,3,7/7/2025,2,3,Client F
ORD1341,Ranchi,East,Assam,West,Procurement,UCI Procurement,Send PO to Supplier,5,7/31/2025,8/5/2025,On Time,1017,5,7/7/2025,2,4,Client F
ORD1341,Ranchi,East,Assam,West,Procurement,UCI Procurement,Receive Raw Material,4,8/5/2025,8/9/2025,On Time,1017,4,7/7/2025,2,5,Client F
ORD1341,Ranchi,East,Assam,West,Procurement,UCI Procurement,Quality Check,3,8/9/2025,8/12/2025,On Time,1017,3,7/7/2025,2,6,Client F
ORD1341,Ranchi,East,Assam,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,8/12/2025,8/15/2025,On Time,1017,3,7/7/2025,2,7,Client F
ORD1341,Ranchi,East,Assam,West,Production,UCI Production,Initiate Production,3,8/15/2025,8/18/2025,On Time,1017,3,7/7/2025,3,1,Client F
ORD1341,Ranchi,East,Assam,West,Production,UCI Production,Issue Raw Material,3,8/18/2025,8/21/2025,On Time,1017,3,7/7/2025,3,2,Client F
ORD1341,Ranchi,East,Assam,West,Production,UCI Production,Complete Production,4,8/21/2025,8/25/2025,On Time,1017,4,7/7/2025,3,3,Client F
ORD1341,Ranchi,East,Assam,West,Dispatch,UCI Approvers,Verify Shipping Details,4,8/25/2025,8/29/2025,On Time,1017,4,7/7/2025,4,1,Client F
ORD1341,Ranchi,East,Assam,West,Dispatch,UCI Approvers,Generate Shipping Labels,3,8/29/2025,9/1/2025,On Time,1017,3,7/7/2025,4,2,Client F
ORD1341,Ranchi,East,Assam,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,3,9/1/2025,9/4/2025,On Time,1017,3,7/7/2025,4,3,Client F
ORD1341,Ranchi,East,Assam,West,Payment,UCI Accounts,Verify Invoice Details,3,9/4/2025,9/7/2025,On Time,1017,3,7/7/2025,5,1,Client F
ORD1341,Ranchi,East,Assam,West,Payment,UCI Accounts,Authorize Payment,5,9/7/2025,9/12/2025,On Time,1017,5,7/7/2025,5,2,Client F
ORD1341,Ranchi,East,Assam,West,Payment,UCI Accounts,Process Payment,5,9/12/2025,9/18/2025,Delay,1017,6,7/7/2025,5,3,Client F
ORD1342,Kolkata,South,Pune,West,Invoice,UCI Planner,Verify Invoice Details,5,6/25/2025,6/30/2025,On Time,887,5,6/25/2025,1,1,Client I
ORD1342,Kolkata,South,Pune,West,Invoice,UCI Planner,Authorize Payment,3,6/30/2025,7/3/2025,On Time,887,3,6/25/2025,1,2,Client I
ORD1342,Kolkata,South,Pune,West,Invoice,UCI Planner,Validate Tax and Charges,5,7/3/2025,7/8/2025,On Time,887,5,6/25/2025,1,3,Client I
ORD1342,Kolkata,South,Pune,West,Invoice,UCI Planner,Update Accounts Payable,4,7/8/2025,7/12/2025,On Time,887,4,6/25/2025,1,4,Client I
ORD1342,Kolkata,South,Pune,West,Procurement,UCI Procurement,Submit New Request,5,7/12/2025,7/17/2025,On Time,887,5,6/25/2025,2,1,Client I
ORD1342,Kolkata,South,Pune,West,Procurement,UCI Procurement,Review Request,3,7/17/2025,7/20/2025,On Time,887,3,6/25/2025,2,2,Client I
ORD1342,Kolkata,South,Pune,West,Procurement,UCI Procurement,Prepare PO,4,7/20/2025,7/24/2025,On Time,887,4,6/25/2025,2,3,Client I
ORD1342,Kolkata,South,Pune,West,Procurement,UCI Procurement,Send PO to Supplier,3,7/24/2025,7/27/2025,On Time,887,3,6/25/2025,2,4,Client I
ORD1342,Kolkata,South,Pune,West,Procurement,UCI Procurement,Receive Raw Material,4,7/27/2025,7/31/2025,On Time,887,4,6/25/2025,2,5,Client I
ORD1342,Kolkata,South,Pune,West,Procurement,UCI Procurement,Quality Check,5,7/31/2025,8/5/2025,On Time,887,5,6/25/2025,2,6,Client I
ORD1342,Kolkata,South,Pune,West,Procurement,UCI Procurement,Receive Raw Material in Store,5,8/5/2025,8/10/2025,On Time,887,5,6/25/2025,2,7,Client I
ORD1342,Kolkata,South,Pune,West,Production,UCI Production,Initiate Production,4,8/10/2025,8/14/2025,On Time,887,4,6/25/2025,3,1,Client I
ORD1342,Kolkata,South,Pune,West,Production,UCI Production,Issue Raw Material,4,8/14/2025,8/18/2025,On Time,887,4,6/25/2025,3,2,Client I
ORD1342,Kolkata,South,Pune,West,Production,UCI Production,Complete Production,3,8/18/2025,8/21/2025,On Time,887,3,6/25/2025,3,3,Client I
ORD1342,Kolkata,South,Pune,West,Dispatch,UCI Approvers,Verify Shipping Details,4,8/21/2025,8/25/2025,On Time,887,4,6/25/2025,4,1,Client I
ORD1342,Kolkata,South,Pune,West,Dispatch,UCI Approvers,Generate Shipping Labels,3,8/25/2025,8/28/2025,On Time,887,3,6/25/2025,4,2,Client I
ORD1342,Kolkata,South,Pune,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,8/28/2025,9/1/2025,On Time,887,4,6/25/2025,4,3,Client I
ORD1342,Kolkata,South,Pune,West,Payment,UCI Accounts,Verify Invoice Details,4,9/1/2025,9/5/2025,On Time,887,4,6/25/2025,5,1,Client I
ORD1342,Kolkata,South,Pune,West,Payment,UCI Accounts,Authorize Payment,5,9/5/2025,9/10/2025,On Time,887,5,6/25/2025,5,2,Client I
ORD1342,Kolkata,South,Pune,West,Payment,UCI Accounts,Process Payment,5,9/10/2025,9/15/2025,On Time,887,5,6/25/2025,5,3,Client I
ORD1343,Bhopal,West,Lucknow,North,Invoice,UCI Planner,Verify Invoice Details,3,8/15/2025,8/17/2025,On Time,1105,2,8/15/2025,1,1,Client B
ORD1343,Bhopal,West,Lucknow,North,Invoice,UCI Planner,Authorize Payment,3,8/17/2025,8/19/2025,On Time,1105,2,8/15/2025,1,2,Client B
ORD1343,Bhopal,West,Lucknow,North,Invoice,UCI Planner,Validate Tax and Charges,3,8/19/2025,8/23/2025,Delay,1105,4,8/15/2025,1,3,Client B
ORD1343,Bhopal,West,Lucknow,North,Invoice,UCI Planner,Update Accounts Payable,4,8/23/2025,8/28/2025,Delay,1105,5,8/15/2025,1,4,Client B
ORD1343,Bhopal,West,Lucknow,North,Procurement,UCI Procurement,Submit New Request,4,8/28/2025,9/1/2025,On Time,1105,4,8/15/2025,2,1,Client B
ORD1343,Bhopal,West,Lucknow,North,Procurement,UCI Procurement,Review Request,3,9/1/2025,9/3/2025,On Time,1105,2,8/15/2025,2,2,Client B
ORD1343,Bhopal,West,Lucknow,North,Procurement,UCI Procurement,Prepare PO,4,9/3/2025,9/6/2025,On Time,1105,3,8/15/2025,2,3,Client B
ORD1343,Bhopal,West,Lucknow,North,Procurement,UCI Procurement,Send PO to Supplier,5,9/6/2025,9/10/2025,On Time,1105,4,8/15/2025,2,4,Client B
ORD1343,Bhopal,West,Lucknow,North,Procurement,UCI Procurement,Receive Raw Material,4,9/10/2025,9/13/2025,On Time,1105,3,8/15/2025,2,5,Client B
ORD1343,Bhopal,West,Lucknow,North,Procurement,UCI Procurement,Quality Check,5,9/13/2025,9/17/2025,On Time,1105,4,8/15/2025,2,6,Client B
ORD1343,Bhopal,West,Lucknow,North,Procurement,UCI Procurement,Receive Raw Material in Store,3,9/17/2025,9/19/2025,On Time,1105,2,8/15/2025,2,7,Client B
ORD1343,Bhopal,West,Lucknow,North,Production,UCI Production,Initiate Production,4,9/19/2025,9/22/2025,On Time,1105,3,8/15/2025,3,1,Client B
ORD1343,Bhopal,West,Lucknow,North,Production,UCI Production,Issue Raw Material,3,9/22/2025,9/25/2025,On Time,1105,3,8/15/2025,3,2,Client B
ORD1343,Bhopal,West,Lucknow,North,Production,UCI Production,Complete Production,5,9/25/2025,9/30/2025,On Time,1105,5,8/15/2025,3,3,Client B
ORD1343,Bhopal,West,Lucknow,North,Dispatch,UCI Approvers,Verify Shipping Details,3,9/30/2025,10/2/2025,On Time,1105,2,8/15/2025,4,1,Client B
ORD1343,Bhopal,West,Lucknow,North,Dispatch,UCI Approvers,Generate Shipping Labels,5,10/2/2025,10/6/2025,On Time,1105,4,8/15/2025,4,2,Client B
ORD1343,Bhopal,West,Lucknow,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,10/6/2025,10/11/2025,On Time,1105,5,8/15/2025,4,3,Client B
ORD1343,Bhopal,West,Lucknow,North,Payment,UCI Accounts,Verify Invoice Details,3,10/11/2025,10/14/2025,On Time,1105,3,8/15/2025,5,1,Client B
ORD1343,Bhopal,West,Lucknow,North,Payment,UCI Accounts,Authorize Payment,5,10/14/2025,10/18/2025,On Time,1105,4,8/15/2025,5,2,Client B
ORD1343,Bhopal,West,Lucknow,North,Payment,UCI Accounts,Process Payment,3,10/18/2025,10/20/2025,On Time,1105,2,8/15/2025,5,3,Client B
ORD1344,Kolkata,North,Hyderabad,South,Invoice,UCI Planner,Verify Invoice Details,4,8/26/2025,8/31/2025,Delay,1312,5,8/26/2025,1,1,Client J
ORD1344,Kolkata,North,Hyderabad,South,Invoice,UCI Planner,Authorize Payment,3,8/31/2025,9/3/2025,On Time,1312,3,8/26/2025,1,2,Client J
ORD1344,Kolkata,North,Hyderabad,South,Invoice,UCI Planner,Validate Tax and Charges,4,9/3/2025,9/8/2025,Delay,1312,5,8/26/2025,1,3,Client J
ORD1344,Kolkata,North,Hyderabad,South,Invoice,UCI Planner,Update Accounts Payable,3,9/8/2025,9/10/2025,On Time,1312,2,8/26/2025,1,4,Client J
ORD1344,Kolkata,North,Hyderabad,South,Procurement,UCI Procurement,Submit New Request,5,9/10/2025,9/15/2025,On Time,1312,5,8/26/2025,2,1,Client J
ORD1344,Kolkata,North,Hyderabad,South,Procurement,UCI Procurement,Review Request,3,9/15/2025,9/17/2025,On Time,1312,2,8/26/2025,2,2,Client J
ORD1344,Kolkata,North,Hyderabad,South,Procurement,UCI Procurement,Prepare PO,3,9/17/2025,9/19/2025,On Time,1312,2,8/26/2025,2,3,Client J
ORD1344,Kolkata,North,Hyderabad,South,Procurement,UCI Procurement,Send PO to Supplier,3,9/19/2025,9/22/2025,On Time,1312,3,8/26/2025,2,4,Client J
ORD1344,Kolkata,North,Hyderabad,South,Procurement,UCI Procurement,Receive Raw Material,4,9/22/2025,9/27/2025,Delay,1312,5,8/26/2025,2,5,Client J
ORD1344,Kolkata,North,Hyderabad,South,Procurement,UCI Procurement,Quality Check,3,9/27/2025,9/30/2025,On Time,1312,3,8/26/2025,2,6,Client J
ORD1344,Kolkata,North,Hyderabad,South,Procurement,UCI Procurement,Receive Raw Material in Store,3,9/30/2025,10/4/2025,Delay,1312,4,8/26/2025,2,7,Client J
ORD1344,Kolkata,North,Hyderabad,South,Production,UCI Production,Initiate Production,4,10/4/2025,10/7/2025,On Time,1312,3,8/26/2025,3,1,Client J
ORD1344,Kolkata,North,Hyderabad,South,Production,UCI Production,Issue Raw Material,5,10/7/2025,10/13/2025,Delay,1312,6,8/26/2025,3,2,Client J
ORD1344,Kolkata,North,Hyderabad,South,Production,UCI Production,Complete Production,5,10/13/2025,10/17/2025,On Time,1312,4,8/26/2025,3,3,Client J
ORD1344,Kolkata,North,Hyderabad,South,Dispatch,UCI Approvers,Verify Shipping Details,4,10/17/2025,10/20/2025,On Time,1312,3,8/26/2025,4,1,Client J
ORD1344,Kolkata,North,Hyderabad,South,Dispatch,UCI Approvers,Generate Shipping Labels,3,10/20/2025,10/21/2025,On Time,1312,1,8/26/2025,4,2,Client J
ORD1344,Kolkata,North,Hyderabad,South,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,10/21/2025,10/26/2025,On Time,1312,5,8/26/2025,4,3,Client J
ORD1344,Kolkata,North,Hyderabad,South,Payment,UCI Accounts,Verify Invoice Details,5,10/26/2025,11/1/2025,Delay,1312,6,8/26/2025,5,1,Client J
ORD1344,Kolkata,North,Hyderabad,South,Payment,UCI Accounts,Authorize Payment,4,11/1/2025,11/6/2025,Delay,1312,5,8/26/2025,5,2,Client J
ORD1344,Kolkata,North,Hyderabad,South,Payment,UCI Accounts,Process Payment,3,11/6/2025,11/9/2025,On Time,1312,3,8/26/2025,5,3,Client J
ORD1345,Guwahati,East,Ghaziabad,North,Invoice,UCI Planner,Verify Invoice Details,4,8/25/2025,8/29/2025,On Time,769,4,8/25/2025,1,1,Client H
ORD1345,Guwahati,East,Ghaziabad,North,Invoice,UCI Planner,Authorize Payment,5,8/29/2025,9/3/2025,On Time,769,5,8/25/2025,1,2,Client H
ORD1345,Guwahati,East,Ghaziabad,North,Invoice,UCI Planner,Validate Tax and Charges,5,9/3/2025,9/8/2025,On Time,769,5,8/25/2025,1,3,Client H
ORD1345,Guwahati,East,Ghaziabad,North,Invoice,UCI Planner,Update Accounts Payable,4,9/8/2025,9/12/2025,On Time,769,4,8/25/2025,1,4,Client H
ORD1345,Guwahati,East,Ghaziabad,North,Dispatch,UCI Approvers,Verify Shipping Details,5,9/12/2025,9/17/2025,On Time,769,5,8/25/2025,4,1,Client H
ORD1345,Guwahati,East,Ghaziabad,North,Dispatch,UCI Approvers,Generate Shipping Labels,4,9/17/2025,9/21/2025,On Time,769,4,8/25/2025,4,2,Client H
ORD1345,Guwahati,East,Ghaziabad,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,9/21/2025,9/25/2025,On Time,769,4,8/25/2025,4,3,Client H
ORD1345,Guwahati,East,Ghaziabad,North,Payment,UCI Accounts,Verify Invoice Details,5,9/25/2025,9/30/2025,On Time,769,5,8/25/2025,5,1,Client H
ORD1345,Guwahati,East,Ghaziabad,North,Payment,UCI Accounts,Authorize Payment,4,9/30/2025,10/4/2025,On Time,769,4,8/25/2025,5,2,Client H
ORD1345,Guwahati,East,Ghaziabad,North,Payment,UCI Accounts,Process Payment,4,10/4/2025,10/7/2025,On Time,769,3,8/25/2025,5,3,Client H
ORD1346,Kolkata,North,Indore,West,Invoice,UCI Planner,Verify Invoice Details,3,8/24/2025,8/26/2025,On Time,977,2,8/24/2025,1,1,Client H
ORD1346,Kolkata,North,Indore,West,Invoice,UCI Planner,Authorize Payment,5,8/26/2025,8/28/2025,On Time,977,2,8/24/2025,1,2,Client H
ORD1346,Kolkata,North,Indore,West,Invoice,UCI Planner,Validate Tax and Charges,5,8/28/2025,9/2/2025,On Time,977,5,8/24/2025,1,3,Client H
ORD1346,Kolkata,North,Indore,West,Invoice,UCI Planner,Update Accounts Payable,3,9/2/2025,9/5/2025,On Time,977,3,8/24/2025,1,4,Client H
ORD1346,Kolkata,North,Indore,West,Procurement,UCI Procurement,Submit New Request,4,9/5/2025,9/8/2025,On Time,977,3,8/24/2025,2,1,Client H
