Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 3,Product 10,March,2022,2022-01-03,7467695.0,2022-2023
Customer 3,Product 10,April,2022,2022-01-04,7476829.0,2023-2024
Customer 3,Product 10,May,2022,2022-01-05,7478755.0,2023-2024
Customer 3,Product 10,June,2022,2022-01-06,7485191.0,2023-2024
Customer 3,Product 10,July,2022,2022-01-07,7485269.0,2023-2024
Customer 3,Product 10,August,2022,2022-01-08,7486110.0,2023-2024
Customer 3,Product 10,September,2022,2022-01-09,7490265.0,2023-2024
Customer 3,Product 10,October,2022,2022-01-10,7509340.0,2023-2024
Customer 3,Product 10,November,2022,2022-01-11,7516720.0,2023-2024
Customer 3,Product 10,December,2022,2022-01-12,7517429.0,2023-2024
Customer 3,Product 10,January,2023,2023-01-01,7529599.0,2023-2024
Customer 3,Product 10,February,2023,2023-01-02,7530459.0,2023-2024
Customer 3,Product 10,March,2023,2023-01-03,7536787.0,2023-2024
Customer 3,Product 10,April,2023,2023-01-04,,2024-2025
Customer 3,Product 10,May,2023,2023-01-05,,2024-2025
Customer 3,Product 10,June,2023,2023-01-06,1500495.0,2024-2025
Customer 3,Product 10,July,2023,2023-01-07,1502080.0,2024-2025
Customer 3,Product 10,August,2023,2023-01-08,,2024-2025
Customer 3,Product 10,September,2023,2023-01-09,1502331.0,2024-2025
Customer 3,Product 10,October,2023,2023-01-10,1504563.0,2024-2025
Customer 3,Product 10,November,2023,2023-01-11,1504620.0,2024-2025
Customer 3,Product 10,December,2023,2023-01-12,1515618.0,2024-2025
Customer 3,Product 10,January,2024,2024-01-01,,2024-2025
Customer 3,Product 10,February,2024,2024-01-02,,2024-2025
Customer 3,Product 10,March,2024,2024-01-03,,2024-2025
Customer 3,Product 2,April,2021,2021-01-04,2861656.0,2022-2023
Customer 3,Product 2,May,2021,2021-01-05,2863562.0,2022-2023
Customer 3,Product 2,June,2021,2021-01-06,2864037.0,2022-2023
Customer 3,Product 2,July,2021,2021-01-07,2865368.0,2022-2023
Customer 3,Product 2,August,2021,2021-01-08,,2022-2023
Customer 3,Product 2,September,2021,2021-01-09,,2022-2023
Customer 3,Product 2,October,2021,2021-01-10,,2022-2023
Customer 3,Product 2,November,2021,2021-01-11,,2022-2023
Customer 3,Product 2,December,2021,2021-01-12,2870267.0,2022-2023
Customer 3,Product 2,January,2022,2022-01-01,2871346.0,2022-2023
Customer 3,Product 2,February,2022,2022-01-02,2876417.0,2022-2023
Customer 3,Product 2,March,2022,2022-01-03,2879646.0,2022-2023
Customer 3,Product 2,April,2022,2022-01-04,4739007.0,2023-2024
Customer 3,Product 2,May,2022,2022-01-05,4740062.0,2023-2024
Customer 3,Product 2,June,2022,2022-01-06,4740277.0,2023-2024
Customer 3,Product 2,July,2022,2022-01-07,4741073.0,2023-2024
Customer 3,Product 2,August,2022,2022-01-08,4745625.0,2023-2024
Customer 3,Product 2,September,2022,2022-01-09,4755976.0,2023-2024
Customer 3,Product 2,October,2022,2022-01-10,4757779.0,2023-2024
Customer 3,Product 2,November,2022,2022-01-11,,2023-2024
Customer 3,Product 2,December,2022,2022-01-12,4759782.0,2023-2024
Customer 3,Product 2,January,2023,2023-01-01,4771239.0,2023-2024
Customer 3,Product 2,February,2023,2023-01-02,4787371.0,2023-2024
Customer 3,Product 2,March,2023,2023-01-03,,2023-2024
Customer 3,Product 2,April,2023,2023-01-04,7548508.0,2024-2025
Customer 3,Product 2,May,2023,2023-01-05,7551180.0,2024-2025
Customer 3,Product 2,June,2023,2023-01-06,7557162.0,2024-2025
Customer 3,Product 2,July,2023,2023-01-07,7558444.0,2024-2025
Customer 3,Product 2,August,2023,2023-01-08,7567844.0,2024-2025
Customer 3,Product 2,September,2023,2023-01-09,7571626.0,2024-2025
Customer 3,Product 2,October,2023,2023-01-10,7576553.0,2024-2025
Customer 3,Product 2,November,2023,2023-01-11,7579743.0,2024-2025
Customer 3,Product 2,December,2023,2023-01-12,7580184.0,2024-2025
Customer 3,Product 2,January,2024,2024-01-01,7580326.0,2024-2025
Customer 3,Product 2,February,2024,2024-01-02,7583116.0,2024-2025
Customer 3,Product 2,March,2024,2024-01-03,7583468.0,2024-2025
Customer 3,Product 4,April,2021,2021-01-04,4792321.0,2022-2023
Customer 3,Product 4,May,2021,2021-01-05,4794321.0,2022-2023
Customer 3,Product 4,June,2021,2021-01-06,4796791.0,2022-2023
Customer 3,Product 4,July,2021,2021-01-07,4797351.0,2022-2023
Customer 3,Product 4,August,2021,2021-01-08,4798184.0,2022-2023
Customer 3,Product 4,September,2021,2021-01-09,4810489.0,2022-2023
Customer 3,Product 4,October,2021,2021-01-10,4810642.0,2022-2023
Customer 3,Product 4,November,2021,2021-01-11,4816387.0,2022-2023
Customer 3,Product 4,December,2021,2021-01-12,4816716.0,2022-2023
Customer 3,Product 4,January,2022,2022-01-01,,2022-2023
Customer 3,Product 4,February,2022,2022-01-02,4818871.0,2022-2023
Customer 3,Product 4,March,2022,2022-01-03,,2022-2023
Customer 3,Product 4,April,2022,2022-01-04,,2023-2024
Customer 3,Product 4,May,2022,2022-01-05,3674999.0,2023-2024
Customer 3,Product 4,June,2022,2022-01-06,3681276.0,2023-2024
Customer 3,Product 4,July,2022,2022-01-07,3684390.0,2023-2024
Customer 3,Product 4,August,2022,2022-01-08,,2023-2024
Customer 3,Product 4,September,2022,2022-01-09,3684839.0,2023-2024
Customer 3,Product 4,October,2022,2022-01-10,3690278.0,2023-2024
Customer 3,Product 4,November,2022,2022-01-11,,2023-2024
Customer 3,Product 4,December,2022,2022-01-12,3693980.0,2023-2024
Customer 3,Product 4,January,2023,2023-01-01,3696287.0,2023-2024
Customer 3,Product 4,February,2023,2023-01-02,3703758.0,2023-2024
Customer 3,Product 4,March,2023,2023-01-03,3708003.0,2023-2024
Customer 3,Product 4,April,2023,2023-01-04,,2024-2025
Customer 3,Product 4,May,2023,2023-01-05,1517053.0,2024-2025
Customer 3,Product 4,June,2023,2023-01-06,,2024-2025
Customer 3,Product 4,July,2023,2023-01-07,1524020.0,2024-2025
Customer 3,Product 4,August,2023,2023-01-08,,2024-2025
Customer 3,Product 4,September,2023,2023-01-09,,2024-2025
Customer 3,Product 4,October,2023,2023-01-10,,2024-2025
Customer 3,Product 4,November,2023,2023-01-11,,2024-2025
Customer 3,Product 4,December,2023,2023-01-12,1526044.0,2024-2025
Customer 3,Product 4,January,2024,2024-01-01,1526136.0,2024-2025
Customer 3,Product 4,February,2024,2024-01-02,1535669.0,2024-2025
Customer 3,Product 4,March,2024,2024-01-03,1536601.0,2024-2025
Customer 3,Product 5,April,2021,2021-01-04,7585519.0,2022-2023
Customer 3,Product 5,May,2021,2021-01-05,7592862.0,2022-2023
Customer 3,Product 5,June,2021,2021-01-06,7594645.0,2022-2023
Customer 3,Product 5,July,2021,2021-01-07,7596017.0,2022-2023
Customer 3,Product 5,August,2021,2021-01-08,7596996.0,2022-2023
Customer 3,Product 5,September,2021,2021-01-09,7602676.0,2022-2023
Customer 3,Product 5,October,2021,2021-01-10,7605395.0,2022-2023
Customer 3,Product 5,November,2021,2021-01-11,7606652.0,2022-2023
Customer 3,Product 5,December,2021,2021-01-12,7612508.0,2022-2023
Customer 3,Product 5,January,2022,2022-01-01,7613687.0,2022-2023
Customer 3,Product 5,February,2022,2022-01-02,7614630.0,2022-2023
Customer 3,Product 5,March,2022,2022-01-03,7616091.0,2022-2023
Customer 3,Product 5,April,2022,2022-01-04,,2023-2024
Customer 3,Product 5,May,2022,2022-01-05,5864199.0,2023-2024
Customer 3,Product 5,June,2022,2022-01-06,5865386.0,2023-2024
Customer 3,Product 5,July,2022,2022-01-07,5867700.0,2023-2024
Customer 3,Product 5,August,2022,2022-01-08,5878196.0,2023-2024
Customer 3,Product 5,September,2022,2022-01-09,5881758.0,2023-2024
Customer 3,Product 5,October,2022,2022-01-10,5883302.0,2023-2024
Customer 3,Product 5,November,2022,2022-01-11,5890868.0,2023-2024
Customer 3,Product 5,December,2022,2022-01-12,5895158.0,2023-2024
Customer 3,Product 5,January,2023,2023-01-01,5899178.0,2023-2024
Customer 3,Product 5,February,2023,2023-01-02,5917900.0,2023-2024
Customer 3,Product 5,March,2023,2023-01-03,5926046.0,2023-2024
Customer 3,Product 5,April,2023,2023-01-04,5928918.0,2024-2025
Customer 3,Product 5,May,2023,2023-01-05,5929062.0,2024-2025
Customer 3,Product 5,June,2023,2023-01-06,5930034.0,2024-2025
Customer 3,Product 5,July,2023,2023-01-07,5938428.0,2024-2025
Customer 3,Product 5,August,2023,2023-01-08,5939174.0,2024-2025
Customer 3,Product 5,September,2023,2023-01-09,5939368.0,2024-2025
Customer 3,Product 5,October,2023,2023-01-10,5940587.0,2024-2025
Customer 3,Product 5,November,2023,2023-01-11,5947757.0,2024-2025
Customer 3,Product 5,December,2023,2023-01-12,5948398.0,2024-2025
Customer 3,Product 5,January,2024,2024-01-01,,2024-2025
Customer 3,Product 5,February,2024,2024-01-02,5949249.0,2024-2025
Customer 3,Product 5,March,2024,2024-01-03,5951154.0,2024-2025
Customer 3,Product 6,April,2021,2021-01-04,1539607.0,2022-2023
Customer 3,Product 6,May,2021,2021-01-05,1543523.0,2022-2023
Customer 3,Product 6,June,2021,2021-01-06,1545795.0,2022-2023
Customer 3,Product 6,July,2021,2021-01-07,1550000.0,2022-2023
Customer 3,Product 6,August,2021,2021-01-08,1551549.0,2022-2023
Customer 3,Product 6,September,2021,2021-01-09,1551603.0,2022-2023
Customer 3,Product 6,October,2021,2021-01-10,,2022-2023
Customer 3,Product 6,November,2021,2021-01-11,,2022-2023
Customer 3,Product 6,December,2021,2021-01-12,1551894.0,2022-2023
Customer 3,Product 6,January,2022,2022-01-01,1563633.0,2022-2023
Customer 3,Product 6,February,2022,2022-01-02,1566061.0,2022-2023
Customer 3,Product 6,March,2022,2022-01-03,,2022-2023
Customer 3,Product 6,April,2022,2022-01-04,,2023-2024
Customer 3,Product 6,May,2022,2022-01-05,,2023-2024
Customer 3,Product 6,June,2022,2022-01-06,1997595.0,2023-2024
Customer 3,Product 6,July,2022,2022-01-07,,2023-2024
Customer 3,Product 6,August,2022,2022-01-08,2003903.0,2023-2024
Customer 3,Product 6,September,2022,2022-01-09,2007811.0,2023-2024
Customer 3,Product 6,October,2022,2022-01-10,2011607.0,2023-2024
Customer 3,Product 6,November,2022,2022-01-11,,2023-2024
Customer 3,Product 6,December,2022,2022-01-12,2012186.0,2023-2024
Customer 3,Product 6,January,2023,2023-01-01,2012408.0,2023-2024
Customer 3,Product 6,February,2023,2023-01-02,,2023-2024
Customer 3,Product 6,March,2023,2023-01-03,2017796.0,2023-2024
Customer 3,Product 6,April,2023,2023-01-04,939426.0,2024-2025
Customer 3,Product 6,May,2023,2023-01-05,,2024-2025
Customer 3,Product 6,June,2023,2023-01-06,,2024-2025
Customer 3,Product 6,July,2023,2023-01-07,,2024-2025
Customer 3,Product 6,August,2023,2023-01-08,939893.0,2024-2025
Customer 3,Product 6,September,2023,2023-01-09,,2024-2025
Customer 3,Product 6,October,2023,2023-01-10,,2024-2025
Customer 3,Product 6,November,2023,2023-01-11,,2024-2025
Customer 3,Product 6,December,2023,2023-01-12,942324.0,2024-2025
Customer 3,Product 6,January,2024,2024-01-01,944940.0,2024-2025
Customer 3,Product 6,February,2024,2024-01-02,959601.0,2024-2025
Customer 3,Product 6,March,2024,2024-01-03,,2024-2025
Customer 3,Product 9,April,2021,2021-01-04,,2022-2023
Customer 3,Product 9,May,2021,2021-01-05,,2022-2023
Customer 3,Product 9,June,2021,2021-01-06,1573987.0,2022-2023
Customer 3,Product 9,July,2021,2021-01-07,1574769.0,2022-2023
Customer 3,Product 9,August,2021,2021-01-08,1574900.0,2022-2023
Customer 3,Product 9,September,2021,2021-01-09,1579739.0,2022-2023
Customer 3,Product 9,October,2021,2021-01-10,,2022-2023
Customer 3,Product 9,November,2021,2021-01-11,,2022-2023
Customer 3,Product 9,December,2021,2021-01-12,1583089.0,2022-2023
Customer 3,Product 9,January,2022,2022-01-01,,2022-2023
Customer 3,Product 9,February,2022,2022-01-02,1584795.0,2022-2023
Customer 3,Product 9,March,2022,2022-01-03,,2022-2023
Customer 3,Product 9,April,2022,2022-01-04,,2023-2024
Customer 3,Product 9,May,2022,2022-01-05,,2023-2024
Customer 3,Product 9,June,2022,2022-01-06,2882052.0,2023-2024
Customer 3,Product 9,July,2022,2022-01-07,,2023-2024
Customer 3,Product 9,August,2022,2022-01-08,2882219.0,2023-2024
Customer 3,Product 9,September,2022,2022-01-09,2888690.0,2023-2024
Customer 3,Product 9,October,2022,2022-01-10,2890461.0,2023-2024
Customer 3,Product 9,November,2022,2022-01-11,2896330.0,2023-2024
Customer 3,Product 9,December,2022,2022-01-12,2897220.0,2023-2024
Customer 3,Product 9,January,2023,2023-01-01,2900772.0,2023-2024
Customer 3,Product 9,February,2023,2023-01-02,,2023-2024
Customer 3,Product 9,March,2023,2023-01-03,2901423.0,2023-2024
Customer 3,Product 9,April,2023,2023-01-04,4827525.0,2024-2025
Customer 3,Product 9,May,2023,2023-01-05,4829377.0,2024-2025
Customer 3,Product 9,June,2023,2023-01-06,,2024-2025
Customer 3,Product 9,July,2023,2023-01-07,,2024-2025
Customer 3,Product 9,August,2023,2023-01-08,4829858.0,2024-2025
Customer 3,Product 9,September,2023,2023-01-09,4833520.0,2024-2025
Customer 3,Product 9,October,2023,2023-01-10,4833918.0,2024-2025
Customer 3,Product 9,November,2023,2023-01-11,4847508.0,2024-2025
Customer 3,Product 9,December,2023,2023-01-12,4849190.0,2024-2025
Customer 3,Product 9,January,2024,2024-01-01,4853052.0,2024-2025
Customer 3,Product 9,February,2024,2024-01-02,4854229.0,2024-2025
Customer 3,Product 9,March,2024,2024-01-03,4858345.0,2024-2025
Customer 4,Product 1,April,2021,2021-01-04,7617512.0,2022-2023
Customer 4,Product 1,May,2021,2021-01-05,7619823.0,2022-2023
Customer 4,Product 1,June,2021,2021-01-06,7621267.0,2022-2023
Customer 4,Product 1,July,2021,2021-01-07,7622083.0,2022-2023
Customer 4,Product 1,August,2021,2021-01-08,7624603.0,2022-2023
Customer 4,Product 1,September,2021,2021-01-09,7624715.0,2022-2023
Customer 4,Product 1,October,2021,2021-01-10,7627032.0,2022-2023
Customer 4,Product 1,November,2021,2021-01-11,7628416.0,2022-2023
Customer 4,Product 1,December,2021,2021-01-12,7630682.0,2022-2023
Customer 4,Product 1,January,2022,2022-01-01,7633652.0,2022-2023
Customer 4,Product 1,February,2022,2022-01-02,7636227.0,2022-2023
Customer 4,Product 1,March,2022,2022-01-03,7636678.0,2022-2023
Customer 4,Product 1,April,2022,2022-01-04,5960938.0,2023-2024
Customer 4,Product 1,May,2022,2022-01-05,5960997.0,2023-2024
Customer 4,Product 1,June,2022,2022-01-06,5961035.0,2023-2024
Customer 4,Product 1,July,2022,2022-01-07,5961310.0,2023-2024
Customer 4,Product 1,August,2022,2022-01-08,5963035.0,2023-2024
Customer 4,Product 1,September,2022,2022-01-09,5963203.0,2023-2024
Customer 4,Product 1,October,2022,2022-01-10,5966543.0,2023-2024
Customer 4,Product 1,November,2022,2022-01-11,5967698.0,2023-2024
Customer 4,Product 1,December,2022,2022-01-12,5968770.0,2023-2024
Customer 4,Product 1,January,2023,2023-01-01,,2023-2024
Customer 4,Product 1,February,2023,2023-01-02,5971568.0,2023-2024
Customer 4,Product 1,March,2023,2023-01-03,5978821.0,2023-2024
Customer 4,Product 1,April,2023,2023-01-04,2903289.0,2024-2025
Customer 4,Product 1,May,2023,2023-01-05,2907209.0,2024-2025
Customer 4,Product 1,June,2023,2023-01-06,2910777.0,2024-2025
Customer 4,Product 1,July,2023,2023-01-07,2910818.0,2024-2025
Customer 4,Product 1,August,2023,2023-01-08,,2024-2025
Customer 4,Product 1,September,2023,2023-01-09,2912753.0,2024-2025
Customer 4,Product 1,October,2023,2023-01-10,,2024-2025
Customer 4,Product 1,November,2023,2023-01-11,,2024-2025
Customer 4,Product 1,December,2023,2023-01-12,2920760.0,2024-2025
Customer 4,Product 1,January,2024,2024-01-01,2920971.0,2024-2025
Customer 4,Product 1,February,2024,2024-01-02,,2024-2025
Customer 4,Product 1,March,2024,2024-01-03,2924647.0,2024-2025
Customer 4,Product 10,April,2021,2021-01-04,,2022-2023
Customer 4,Product 10,May,2021,2021-01-05,,2022-2023
Customer 4,Product 10,June,2021,2021-01-06,,2022-2023
Customer 4,Product 10,July,2021,2021-01-07,,2022-2023
Customer 4,Product 10,August,2021,2021-01-08,,2022-2023
Customer 4,Product 10,September,2021,2021-01-09,,2022-2023
Customer 4,Product 10,October,2021,2021-01-10,,2022-2023
Customer 4,Product 10,November,2021,2021-01-11,,2022-2023
Customer 4,Product 10,December,2021,2021-01-12,,2022-2023
Customer 4,Product 10,January,2022,2022-01-01,,2022-2023
Customer 4,Product 10,February,2022,2022-01-02,,2022-2023
Customer 4,Product 10,March,2022,2022-01-03,,2022-2023
Customer 4,Product 10,April,2022,2022-01-04,,2023-2024
Customer 4,Product 10,May,2022,2022-01-05,315353.0,2023-2024
Customer 4,Product 10,June,2022,2022-01-06,,2023-2024
Customer 4,Product 10,July,2022,2022-01-07,,2023-2024
Customer 4,Product 10,August,2022,2022-01-08,,2023-2024
Customer 4,Product 10,September,2022,2022-01-09,,2023-2024
Customer 4,Product 10,October,2022,2022-01-10,317642.0,2023-2024
Customer 4,Product 10,November,2022,2022-01-11,,2023-2024
Customer 4,Product 10,December,2022,2022-01-12,,2023-2024
Customer 4,Product 10,January,2023,2023-01-01,,2023-2024
Customer 4,Product 10,February,2023,2023-01-02,,2023-2024
Customer 4,Product 10,March,2023,2023-01-03,323031.0,2023-2024
Customer 4,Product 10,April,2023,2023-01-04,3720009.0,2024-2025
Customer 4,Product 10,May,2023,2023-01-05,3728096.0,2024-2025
Customer 4,Product 10,June,2023,2023-01-06,3731645.0,2024-2025
Customer 4,Product 10,July,2023,2023-01-07,3734866.0,2024-2025
Customer 4,Product 10,August,2023,2023-01-08,,2024-2025
Customer 4,Product 10,September,2023,2023-01-09,3734918.0,2024-2025
Customer 4,Product 10,October,2023,2023-01-10,3737972.0,2024-2025
Customer 4,Product 10,November,2023,2023-01-11,,2024-2025
Customer 4,Product 10,December,2023,2023-01-12,3740386.0,2024-2025
Customer 4,Product 10,January,2024,2024-01-01,3741366.0,2024-2025
Customer 4,Product 10,February,2024,2024-01-02,,2024-2025
Customer 4,Product 10,March,2024,2024-01-03,3750248.0,2024-2025
Customer 5,Product 1,April,2021,2021-01-04,4859130.0,2022-2023
Customer 5,Product 1,May,2021,2021-01-05,4860744.0,2022-2023
Customer 5,Product 1,June,2021,2021-01-06,4862372.0,2022-2023
Customer 5,Product 1,July,2021,2021-01-07,,2022-2023
Customer 5,Product 1,August,2021,2021-01-08,4875178.0,2022-2023
Customer 5,Product 1,September,2021,2021-01-09,4876491.0,2022-2023
Customer 5,Product 1,October,2021,2021-01-10,4878156.0,2022-2023
Customer 5,Product 1,November,2021,2021-01-11,4881472.0,2022-2023
Customer 5,Product 1,December,2021,2021-01-12,,2022-2023
Customer 5,Product 1,January,2022,2022-01-01,4882398.0,2022-2023
Customer 5,Product 1,February,2022,2022-01-02,4882488.0,2022-2023
Customer 5,Product 1,March,2022,2022-01-03,4886145.0,2022-2023
Customer 5,Product 1,April,2022,2022-01-04,,2023-2024
Customer 5,Product 1,May,2022,2022-01-05,1585298.0,2023-2024
Customer 5,Product 1,June,2022,2022-01-06,1588338.0,2023-2024
Customer 5,Product 1,July,2022,2022-01-07,,2023-2024
Customer 5,Product 1,August,2022,2022-01-08,,2023-2024
Customer 5,Product 1,September,2022,2022-01-09,,2023-2024
Customer 5,Product 1,October,2022,2022-01-10,,2023-2024
Customer 5,Product 1,November,2022,2022-01-11,1589127.0,2023-2024
Customer 5,Product 1,December,2022,2022-01-12,1589200.0,2023-2024
Customer 5,Product 1,January,2023,2023-01-01,,2023-2024
Customer 5,Product 1,February,2023,2023-01-02,1592104.0,2023-2024
Customer 5,Product 1,March,2023,2023-01-03,1597610.0,2023-2024
Customer 5,Product 1,April,2023,2023-01-04,671262.0,2024-2025
Customer 5,Product 1,May,2023,2023-01-05,,2024-2025
Customer 5,Product 1,June,2023,2023-01-06,,2024-2025
Customer 5,Product 1,July,2023,2023-01-07,,2024-2025
Customer 5,Product 1,August,2023,2023-01-08,672853.0,2024-2025
Customer 5,Product 1,September,2023,2023-01-09,,2024-2025
Customer 5,Product 1,October,2023,2023-01-10,,2024-2025
Customer 5,Product 1,November,2023,2023-01-11,684987.0,2024-2025
Customer 5,Product 1,December,2023,2023-01-12,,2024-2025
Customer 5,Product 1,January,2024,2024-01-01,685053.0,2024-2025
Customer 5,Product 1,February,2024,2024-01-02,,2024-2025
Customer 5,Product 1,March,2024,2024-01-03,,2024-2025
Customer 5,Product 10,April,2021,2021-01-04,7638955.0,2022-2023
Customer 5,Product 10,May,2021,2021-01-05,7645284.0,2022-2023
Customer 5,Product 10,June,2021,2021-01-06,7645591.0,2022-2023
Customer 5,Product 10,July,2021,2021-01-07,7649833.0,2022-2023
Customer 5,Product 10,August,2021,2021-01-08,7654743.0,2022-2023
Customer 5,Product 10,September,2021,2021-01-09,7660947.0,2022-2023
Customer 5,Product 10,October,2021,2021-01-10,7663297.0,2022-2023
Customer 5,Product 10,November,2021,2021-01-11,7669744.0,2022-2023
Customer 5,Product 10,December,2021,2021-01-12,7672045.0,2022-2023
Customer 5,Product 10,January,2022,2022-01-01,7680231.0,2022-2023
Customer 5,Product 10,February,2022,2022-01-02,7680702.0,2022-2023
Customer 5,Product 10,March,2022,2022-01-03,7688239.0,2022-2023
Customer 5,Product 10,April,2022,2022-01-04,3759579.0,2023-2024
Customer 5,Product 10,May,2022,2022-01-05,3764571.0,2023-2024
Customer 5,Product 10,June,2022,2022-01-06,3769357.0,2023-2024
Customer 5,Product 10,July,2022,2022-01-07,3771795.0,2023-2024
Customer 5,Product 10,August,2022,2022-01-08,,2023-2024
Customer 5,Product 10,September,2022,2022-01-09,,2023-2024
Customer 5,Product 10,October,2022,2022-01-10,3779655.0,2023-2024
Customer 5,Product 10,November,2022,2022-01-11,3782742.0,2023-2024
Customer 5,Product 10,December,2022,2022-01-12,3783683.0,2023-2024
Customer 5,Product 10,January,2023,2023-01-01,,2023-2024
Customer 5,Product 10,February,2023,2023-01-02,3785599.0,2023-2024
Customer 5,Product 10,March,2023,2023-01-03,3785798.0,2023-2024
Customer 5,Product 10,April,2023,2023-01-04,,2024-2025
Customer 5,Product 10,May,2023,2023-01-05,2926469.0,2024-2025
Customer 5,Product 10,June,2023,2023-01-06,2935850.0,2024-2025
Customer 5,Product 10,July,2023,2023-01-07,,2024-2025
Customer 5,Product 10,August,2023,2023-01-08,2936758.0,2024-2025
Customer 5,Product 10,September,2023,2023-01-09,,2024-2025
Customer 5,Product 10,October,2023,2023-01-10,2938872.0,2024-2025
Customer 5,Product 10,November,2023,2023-01-11,2947098.0,2024-2025
Customer 5,Product 10,December,2023,2023-01-12,2950538.0,2024-2025
Customer 5,Product 10,January,2024,2024-01-01,2952369.0,2024-2025
Customer 5,Product 10,February,2024,2024-01-02,,2024-2025
Customer 5,Product 10,March,2024,2024-01-03,2976536.0,2024-2025
Customer 5,Product 2,April,2021,2021-01-04,4886712.0,2022-2023
Customer 5,Product 2,May,2021,2021-01-05,4896318.0,2022-2023
Customer 5,Product 2,June,2021,2021-01-06,,2022-2023
Customer 5,Product 2,July,2021,2021-01-07,4904065.0,2022-2023
Customer 5,Product 2,August,2021,2021-01-08,4907576.0,2022-2023
Customer 5,Product 2,September,2021,2021-01-09,,2022-2023
Customer 5,Product 2,October,2021,2021-01-10,4907641.0,2022-2023
Customer 5,Product 2,November,2021,2021-01-11,4917672.0,2022-2023
Customer 5,Product 2,December,2021,2021-01-12,4924088.0,2022-2023
Customer 5,Product 2,January,2022,2022-01-01,4925241.0,2022-2023
Customer 5,Product 2,February,2022,2022-01-02,4931223.0,2022-2023
Customer 5,Product 2,March,2022,2022-01-03,4937728.0,2022-2023
Customer 5,Product 2,April,2022,2022-01-04,7695059.0,2023-2024
Customer 5,Product 2,May,2022,2022-01-05,7695229.0,2023-2024
Customer 5,Product 2,June,2022,2022-01-06,7698361.0,2023-2024
Customer 5,Product 2,July,2022,2022-01-07,7707524.0,2023-2024
Customer 5,Product 2,August,2022,2022-01-08,7709312.0,2023-2024
Customer 5,Product 2,September,2022,2022-01-09,7711677.0,2023-2024
Customer 5,Product 2,October,2022,2022-01-10,7716147.0,2023-2024
Customer 5,Product 2,November,2022,2022-01-11,7722936.0,2023-2024
Customer 5,Product 2,December,2022,2022-01-12,7726040.0,2023-2024
Customer 5,Product 2,January,2023,2023-01-01,7728094.0,2023-2024
Customer 5,Product 2,February,2023,2023-01-02,7729341.0,2023-2024
Customer 5,Product 2,March,2023,2023-01-03,7733183.0,2023-2024
Customer 5,Product 2,April,2023,2023-01-04,3786257.0,2024-2025
Customer 5,Product 2,May,2023,2023-01-05,,2024-2025
Customer 5,Product 2,June,2023,2023-01-06,3786375.0,2024-2025
Customer 5,Product 2,July,2023,2023-01-07,3788860.0,2024-2025
Customer 5,Product 2,August,2023,2023-01-08,3794774.0,2024-2025
Customer 5,Product 2,September,2023,2023-01-09,3796613.0,2024-2025
Customer 5,Product 2,October,2023,2023-01-10,3799755.0,2024-2025
Customer 5,Product 2,November,2023,2023-01-11,,2024-2025
Customer 5,Product 2,December,2023,2023-01-12,3803761.0,2024-2025
Customer 5,Product 2,January,2024,2024-01-01,,2024-2025
Customer 5,Product 2,February,2024,2024-01-02,3805281.0,2024-2025
Customer 5,Product 2,March,2024,2024-01-03,3808665.0,2024-2025
Customer 5,Product 3,April,2021,2021-01-04,3815633.0,2022-2023
Customer 5,Product 3,May,2021,2021-01-05,,2022-2023
Customer 5,Product 3,June,2021,2021-01-06,3818271.0,2022-2023
Customer 5,Product 3,July,2021,2021-01-07,,2022-2023
Customer 5,Product 3,August,2021,2021-01-08,3819096.0,2022-2023
Customer 5,Product 3,September,2021,2021-01-09,3824317.0,2022-2023
Customer 5,Product 3,October,2021,2021-01-10,3824970.0,2022-2023
Customer 5,Product 3,November,2021,2021-01-11,,2022-2023
Customer 5,Product 3,December,2021,2021-01-12,3826987.0,2022-2023
Customer 5,Product 3,January,2022,2022-01-01,3829236.0,2022-2023
Customer 5,Product 3,February,2022,2022-01-02,3835898.0,2022-2023
Customer 5,Product 3,March,2022,2022-01-03,3839516.0,2022-2023
Customer 5,Product 3,April,2022,2022-01-04,5981894.0,2023-2024
Customer 5,Product 3,May,2022,2022-01-05,5986427.0,2023-2024
Customer 5,Product 3,June,2022,2022-01-06,,2023-2024
Customer 5,Product 3,July,2022,2022-01-07,5987063.0,2023-2024
Customer 5,Product 3,August,2022,2022-01-08,5987608.0,2023-2024
Customer 5,Product 3,September,2022,2022-01-09,5990289.0,2023-2024
Customer 5,Product 3,October,2022,2022-01-10,5997925.0,2023-2024
Customer 5,Product 3,November,2022,2022-01-11,6004961.0,2023-2024
Customer 5,Product 3,December,2022,2022-01-12,6005986.0,2023-2024
Customer 5,Product 3,January,2023,2023-01-01,6008395.0,2023-2024
Customer 5,Product 3,February,2023,2023-01-02,6010625.0,2023-2024
Customer 5,Product 3,March,2023,2023-01-03,6010648.0,2023-2024
Customer 5,Product 3,April,2023,2023-01-04,7739308.0,2024-2025
Customer 5,Product 3,May,2023,2023-01-05,7742037.0,2024-2025
Customer 5,Product 3,June,2023,2023-01-06,7743244.0,2024-2025
Customer 5,Product 3,July,2023,2023-01-07,7745452.0,2024-2025
Customer 5,Product 3,August,2023,2023-01-08,7752900.0,2024-2025
Customer 5,Product 3,September,2023,2023-01-09,7755204.0,2024-2025
