Date,Item ID,Opening Stock,Consumption,Incoming,Closing Stock,Units,Item Name,Category,Unit Price,ABC Class,MSL,Inventory Turnover ratio,Ratio
04-02-2025 00:00,ITEM-0075,54,46,1,9,Sheet,Product 75,Maintenance,254.6,B,54,1.46031746,3
05-02-2025 00:00,ITEM-0075,25,41,2,-14,Sheet,Product 75,Maintenance,254.6,B,54,7.454545455,6
06-02-2025 00:00,ITEM-0075,117,7,19,129,Sheet,Product 75,Maintenance,254.6,B,54,0.056910569,1
07-02-2025 00:00,ITEM-0075,158,11,25,172,Sheet,Product 75,Maintenance,254.6,B,54,0.066666667,1
08-02-2025 00:00,ITEM-0075,170,25,27,172,Sheet,Product 75,Maintenance,254.6,B,54,0.14619883,1
09-02-2025 00:00,ITEM-0075,166,13,15,168,Sheet,Product 75,Maintenance,254.6,B,54,0.077844311,1
10-02-2025 00:00,ITEM-0075,148,13,2,137,Sheet,Product 75,Maintenance,254.6,B,54,0.09122807,1
11-02-2025 00:00,ITEM-0075,73,28,27,72,Sheet,Product 75,Maintenance,254.6,B,54,0.386206897,1
12-02-2025 00:00,ITEM-0075,77,5,16,88,Sheet,Product 75,Maintenance,254.6,B,54,0.060606061,1
13-02-2025 00:00,ITEM-0075,174,27,13,160,Sheet,Product 75,Maintenance,254.6,B,54,0.161676647,1
14-02-2025 00:00,ITEM-0075,101,19,12,94,Sheet,Product 75,Maintenance,254.6,B,54,0.194871795,1
15-02-2025 00:00,ITEM-0075,114,34,12,92,Sheet,Product 75,Maintenance,254.6,B,54,0.330097087,1
16-02-2025 00:00,ITEM-0075,79,1,8,86,Sheet,Product 75,Maintenance,254.6,B,54,0.012121212,1
17-02-2025 00:00,ITEM-0075,196,39,15,172,Sheet,Product 75,Maintenance,254.6,B,54,0.211956522,1
18-02-2025 00:00,ITEM-0075,47,28,2,21,Sheet,Product 75,Maintenance,254.6,B,54,0.823529412,2
19-02-2025 00:00,ITEM-0075,132,3,17,146,Sheet,Product 75,Maintenance,254.6,B,54,0.021582734,1
20-02-2025 00:00,ITEM-0075,107,14,16,109,Sheet,Product 75,Maintenance,254.6,B,54,0.12962963,1
21-02-2025 00:00,ITEM-0075,55,41,0,14,Sheet,Product 75,Maintenance,254.6,B,54,1.188405797,2
22-02-2025 00:00,ITEM-0075,125,34,18,109,Sheet,Product 75,Maintenance,254.6,B,54,0.290598291,1
23-02-2025 00:00,ITEM-0075,68,12,16,72,Sheet,Product 75,Maintenance,254.6,B,54,0.171428571,1
24-02-2025 00:00,ITEM-0075,88,13,28,103,Sheet,Product 75,Maintenance,254.6,B,54,0.136125654,1
25-02-2025 00:00,ITEM-0075,154,45,23,132,Sheet,Product 75,Maintenance,254.6,B,54,0.314685315,1
26-02-2025 00:00,ITEM-0075,88,47,9,50,Sheet,Product 75,Maintenance,254.6,B,54,0.68115942,2
27-02-2025 00:00,ITEM-0075,36,35,8,9,Sheet,Product 75,Maintenance,254.6,B,54,1.555555556,3
28-02-2025 00:00,ITEM-0075,165,35,9,139,Sheet,Product 75,Maintenance,254.6,B,54,0.230263158,1
01-03-2025 00:00,ITEM-0075,191,22,2,171,Sheet,Product 75,Maintenance,254.6,B,54,0.121546961,1
02-03-2025 00:00,ITEM-0075,78,6,9,81,Sheet,Product 75,Maintenance,254.6,B,54,0.075471698,1
03-03-2025 00:00,ITEM-0075,122,1,14,135,Sheet,Product 75,Maintenance,254.6,B,54,0.007782101,1
04-03-2025 00:00,ITEM-0075,96,46,16,66,Sheet,Product 75,Maintenance,254.6,B,54,0.567901235,1
05-03-2025 00:00,ITEM-0075,149,38,19,130,Sheet,Product 75,Maintenance,254.6,B,54,0.272401434,1
06-03-2025 00:00,ITEM-0075,169,14,17,172,Sheet,Product 75,Maintenance,254.6,B,54,0.082111437,1
07-03-2025 00:00,ITEM-0075,175,22,11,164,Sheet,Product 75,Maintenance,254.6,B,54,0.12979351,1
08-03-2025 00:00,ITEM-0075,174,20,29,183,Sheet,Product 75,Maintenance,254.6,B,54,0.112044818,1
09-03-2025 00:00,ITEM-0075,87,25,7,69,Sheet,Product 75,Maintenance,254.6,B,54,0.320512821,1
10-03-2025 00:00,ITEM-0075,185,1,4,188,Sheet,Product 75,Maintenance,254.6,B,54,0.00536193,1
11-03-2025 00:00,ITEM-0075,182,32,21,171,Sheet,Product 75,Maintenance,254.6,B,54,0.181303116,1
12-03-2025 00:00,ITEM-0075,91,5,22,108,Sheet,Product 75,Maintenance,254.6,B,54,0.050251256,1
13-03-2025 00:00,ITEM-0075,170,42,12,140,Sheet,Product 75,Maintenance,254.6,B,54,0.270967742,1
14-03-2025 00:00,ITEM-0075,95,38,12,69,Sheet,Product 75,Maintenance,254.6,B,54,0.463414634,1
15-03-2025 00:00,ITEM-0075,88,5,6,89,Sheet,Product 75,Maintenance,254.6,B,54,0.056497175,1
16-03-2025 00:00,ITEM-0075,135,26,14,123,Sheet,Product 75,Maintenance,254.6,B,54,0.201550388,1
17-03-2025 00:00,ITEM-0075,203,33,25,195,Sheet,Product 75,Maintenance,254.6,B,54,0.165829146,1
18-03-2025 00:00,ITEM-0075,144,22,15,137,Sheet,Product 75,Maintenance,254.6,B,54,0.15658363,1
19-03-2025 00:00,ITEM-0075,111,14,2,99,Sheet,Product 75,Maintenance,254.6,B,54,0.133333333,1
20-03-2025 00:00,ITEM-0075,91,43,4,52,Sheet,Product 75,Maintenance,254.6,B,54,0.601398601,2
21-03-2025 00:00,ITEM-0075,40,30,5,15,Sheet,Product 75,Maintenance,254.6,B,54,1.090909091,2
22-03-2025 00:00,ITEM-0075,161,49,26,138,Sheet,Product 75,Maintenance,254.6,B,54,0.327759197,1
23-03-2025 00:00,ITEM-0075,157,5,19,171,Sheet,Product 75,Maintenance,254.6,B,54,0.030487805,1
24-03-2025 00:00,ITEM-0075,38,3,24,59,Sheet,Product 75,Maintenance,254.6,B,54,0.06185567,1
25-03-2025 00:00,ITEM-0075,135,39,6,102,Sheet,Product 75,Maintenance,254.6,B,54,0.329113924,1
26-03-2025 00:00,ITEM-0075,74,48,20,46,Sheet,Product 75,Maintenance,254.6,B,54,0.8,2
27-03-2025 00:00,ITEM-0075,132,46,25,111,Sheet,Product 75,Maintenance,254.6,B,54,0.378600823,1
28-03-2025 00:00,ITEM-0075,54,1,27,80,Sheet,Product 75,Maintenance,254.6,B,54,0.014925373,1
29-03-2025 00:00,ITEM-0075,129,12,17,134,Sheet,Product 75,Maintenance,254.6,B,54,0.091254753,1
30-03-2025 00:00,ITEM-0075,142,10,12,144,Sheet,Product 75,Maintenance,254.6,B,54,0.06993007,1
31-03-2025 00:00,ITEM-0075,138,23,24,139,Sheet,Product 75,Maintenance,254.6,B,54,0.166064982,1
01-04-2025 00:00,ITEM-0075,149,28,23,144,Sheet,Product 75,Maintenance,254.6,B,54,0.19112628,1
02-04-2025 00:00,ITEM-0075,77,4,2,75,Sheet,Product 75,Maintenance,254.6,B,54,0.052631579,1
03-04-2025 00:00,ITEM-0075,42,12,4,34,Sheet,Product 75,Maintenance,254.6,B,54,0.315789474,1
04-04-2025 00:00,ITEM-0075,67,13,5,59,Sheet,Product 75,Maintenance,254.6,B,54,0.206349206,1
05-04-2025 00:00,ITEM-0075,85,21,8,72,Sheet,Product 75,Maintenance,254.6,B,54,0.267515924,1
06-04-2025 00:00,ITEM-0075,191,25,12,178,Sheet,Product 75,Maintenance,254.6,B,54,0.135501355,1
07-04-2025 00:00,ITEM-0075,148,4,28,172,Sheet,Product 75,Maintenance,254.6,B,54,0.025,1
08-04-2025 00:00,ITEM-0075,77,21,16,72,Sheet,Product 75,Maintenance,254.6,B,54,0.281879195,1
09-04-2025 00:00,ITEM-0075,26,27,5,4,Sheet,Product 75,Maintenance,254.6,B,54,1.8,3
10-04-2025 00:00,ITEM-0075,165,46,13,132,Sheet,Product 75,Maintenance,254.6,B,54,0.30976431,1
11-04-2025 00:00,ITEM-0075,96,37,14,73,Sheet,Product 75,Maintenance,254.6,B,54,0.437869822,1
12-04-2025 00:00,ITEM-0075,195,5,0,190,Sheet,Product 75,Maintenance,254.6,B,54,0.025974026,1
13-04-2025 00:00,ITEM-0075,48,15,19,52,Sheet,Product 75,Maintenance,254.6,B,54,0.3,1
14-04-2025 00:00,ITEM-0075,38,33,16,21,Sheet,Product 75,Maintenance,254.6,B,54,1.118644068,2
15-04-2025 00:00,ITEM-0075,154,2,4,156,Sheet,Product 75,Maintenance,254.6,B,54,0.012903226,1
16-04-2025 00:00,ITEM-0075,148,48,19,119,Sheet,Product 75,Maintenance,254.6,B,54,0.359550562,1
17-04-2025 00:00,ITEM-0075,189,0,6,195,Sheet,Product 75,Maintenance,254.6,B,54,0,1
18-04-2025 00:00,ITEM-0075,126,18,19,127,Sheet,Product 75,Maintenance,254.6,B,54,0.14229249,1
19-04-2025 00:00,ITEM-0075,141,29,10,122,Sheet,Product 75,Maintenance,254.6,B,54,0.220532319,1
20-04-2025 00:00,ITEM-0075,78,13,12,77,Sheet,Product 75,Maintenance,254.6,B,54,0.167741935,1
21-04-2025 00:00,ITEM-0075,107,25,26,108,Sheet,Product 75,Maintenance,254.6,B,54,0.23255814,1
22-04-2025 00:00,ITEM-0075,112,8,8,112,Sheet,Product 75,Maintenance,254.6,B,54,0.071428571,1
23-04-2025 00:00,ITEM-0075,71,11,9,69,Sheet,Product 75,Maintenance,254.6,B,54,0.157142857,1
24-04-2025 00:00,ITEM-0075,29,49,1,-19,Sheet,Product 75,Maintenance,254.6,B,54,9.8,6
25-04-2025 00:00,ITEM-0075,203,40,18,181,Sheet,Product 75,Maintenance,254.6,B,54,0.208333333,1
26-04-2025 00:00,ITEM-0075,29,1,14,42,Sheet,Product 75,Maintenance,254.6,B,54,0.028169014,1
27-04-2025 00:00,ITEM-0075,168,15,27,180,Sheet,Product 75,Maintenance,254.6,B,54,0.086206897,1
28-04-2025 00:00,ITEM-0075,108,7,9,110,Sheet,Product 75,Maintenance,254.6,B,54,0.064220183,1
29-04-2025 00:00,ITEM-0075,161,49,9,121,Sheet,Product 75,Maintenance,254.6,B,54,0.34751773,1
30-04-2025 00:00,ITEM-0075,179,23,18,174,Sheet,Product 75,Maintenance,254.6,B,54,0.130311615,1
01-02-2025 00:00,ITEM-0076,296,2,9,303,Barrel,Product 76,Chemicals,290.28,B,259,0.006677796,1
02-02-2025 00:00,ITEM-0076,368,17,22,373,Barrel,Product 76,Chemicals,290.28,B,259,0.045883941,1
03-02-2025 00:00,ITEM-0076,312,5,20,327,Barrel,Product 76,Chemicals,290.28,B,259,0.015649452,1
04-02-2025 00:00,ITEM-0076,326,41,1,286,Barrel,Product 76,Chemicals,290.28,B,259,0.133986928,1
05-02-2025 00:00,ITEM-0076,258,8,26,276,Barrel,Product 76,Chemicals,290.28,B,259,0.029962547,1
06-02-2025 00:00,ITEM-0076,398,33,7,372,Barrel,Product 76,Chemicals,290.28,B,259,0.085714286,1
07-02-2025 00:00,ITEM-0076,316,48,16,284,Barrel,Product 76,Chemicals,290.28,B,259,0.16,1
08-02-2025 00:00,ITEM-0076,385,35,17,367,Barrel,Product 76,Chemicals,290.28,B,259,0.093085106,1
09-02-2025 00:00,ITEM-0076,304,30,16,290,Barrel,Product 76,Chemicals,290.28,B,259,0.101010101,1
10-02-2025 00:00,ITEM-0076,274,45,29,258,Barrel,Product 76,Chemicals,290.28,B,259,0.169172932,1
11-02-2025 00:00,ITEM-0076,245,1,7,251,Barrel,Product 76,Chemicals,290.28,B,259,0.004032258,1
12-02-2025 00:00,ITEM-0076,233,38,21,216,Barrel,Product 76,Chemicals,290.28,B,259,0.169265033,1
13-02-2025 00:00,ITEM-0076,353,47,15,321,Barrel,Product 76,Chemicals,290.28,B,259,0.139465875,1
14-02-2025 00:00,ITEM-0076,309,26,6,289,Barrel,Product 76,Chemicals,290.28,B,259,0.086956522,1
15-02-2025 00:00,ITEM-0076,364,7,22,379,Barrel,Product 76,Chemicals,290.28,B,259,0.01884253,1
16-02-2025 00:00,ITEM-0076,324,42,14,296,Barrel,Product 76,Chemicals,290.28,B,259,0.135483871,1
17-02-2025 00:00,ITEM-0076,310,37,21,294,Barrel,Product 76,Chemicals,290.28,B,259,0.122516556,1
18-02-2025 00:00,ITEM-0076,304,14,27,317,Barrel,Product 76,Chemicals,290.28,B,259,0.045088567,1
19-02-2025 00:00,ITEM-0076,406,30,19,395,Barrel,Product 76,Chemicals,290.28,B,259,0.074906367,1
20-02-2025 00:00,ITEM-0076,237,7,13,243,Barrel,Product 76,Chemicals,290.28,B,259,0.029166667,1
21-02-2025 00:00,ITEM-0076,375,7,1,369,Barrel,Product 76,Chemicals,290.28,B,259,0.018817204,1
22-02-2025 00:00,ITEM-0076,259,37,2,224,Barrel,Product 76,Chemicals,290.28,B,259,0.15320911,1
23-02-2025 00:00,ITEM-0076,327,18,10,319,Barrel,Product 76,Chemicals,290.28,B,259,0.055727554,1
24-02-2025 00:00,ITEM-0076,257,9,11,259,Barrel,Product 76,Chemicals,290.28,B,259,0.034883721,1
25-02-2025 00:00,ITEM-0076,274,29,29,274,Barrel,Product 76,Chemicals,290.28,B,259,0.105839416,1
26-02-2025 00:00,ITEM-0076,260,8,14,266,Barrel,Product 76,Chemicals,290.28,B,259,0.030418251,1
27-02-2025 00:00,ITEM-0076,316,25,2,293,Barrel,Product 76,Chemicals,290.28,B,259,0.082101806,1
28-02-2025 00:00,ITEM-0076,251,10,9,250,Barrel,Product 76,Chemicals,290.28,B,259,0.03992016,1
01-03-2025 00:00,ITEM-0076,278,35,27,270,Barrel,Product 76,Chemicals,290.28,B,259,0.127737226,1
02-03-2025 00:00,ITEM-0076,241,28,5,218,Barrel,Product 76,Chemicals,290.28,B,259,0.122004357,1
03-03-2025 00:00,ITEM-0076,349,25,19,343,Barrel,Product 76,Chemicals,290.28,B,259,0.072254335,1
04-03-2025 00:00,ITEM-0076,361,19,13,355,Barrel,Product 76,Chemicals,290.28,B,259,0.053072626,1
05-03-2025 00:00,ITEM-0076,337,13,7,331,Barrel,Product 76,Chemicals,290.28,B,259,0.038922156,1
06-03-2025 00:00,ITEM-0076,276,12,23,287,Barrel,Product 76,Chemicals,290.28,B,259,0.042628774,1
07-03-2025 00:00,ITEM-0076,307,0,21,328,Barrel,Product 76,Chemicals,290.28,B,259,0,1
08-03-2025 00:00,ITEM-0076,390,49,18,359,Barrel,Product 76,Chemicals,290.28,B,259,0.130841121,1
09-03-2025 00:00,ITEM-0076,231,25,13,219,Barrel,Product 76,Chemicals,290.28,B,259,0.111111111,1
10-03-2025 00:00,ITEM-0076,286,40,28,274,Barrel,Product 76,Chemicals,290.28,B,259,0.142857143,1
11-03-2025 00:00,ITEM-0076,341,15,9,335,Barrel,Product 76,Chemicals,290.28,B,259,0.044378698,1
12-03-2025 00:00,ITEM-0076,249,9,24,264,Barrel,Product 76,Chemicals,290.28,B,259,0.035087719,1
13-03-2025 00:00,ITEM-0076,381,37,21,365,Barrel,Product 76,Chemicals,290.28,B,259,0.09919571,1
14-03-2025 00:00,ITEM-0076,341,47,14,308,Barrel,Product 76,Chemicals,290.28,B,259,0.144838213,1
15-03-2025 00:00,ITEM-0076,282,45,3,240,Barrel,Product 76,Chemicals,290.28,B,259,0.172413793,1
16-03-2025 00:00,ITEM-0076,232,29,1,204,Barrel,Product 76,Chemicals,290.28,B,259,0.133027523,1
17-03-2025 00:00,ITEM-0076,399,35,20,384,Barrel,Product 76,Chemicals,290.28,B,259,0.089399745,1
18-03-2025 00:00,ITEM-0076,352,20,15,347,Barrel,Product 76,Chemicals,290.28,B,259,0.057224607,1
19-03-2025 00:00,ITEM-0076,313,3,0,310,Barrel,Product 76,Chemicals,290.28,B,259,0.009630819,1
20-03-2025 00:00,ITEM-0076,290,25,23,288,Barrel,Product 76,Chemicals,290.28,B,259,0.08650519,1
21-03-2025 00:00,ITEM-0076,358,8,22,372,Barrel,Product 76,Chemicals,290.28,B,259,0.021917808,1
22-03-2025 00:00,ITEM-0076,273,17,15,271,Barrel,Product 76,Chemicals,290.28,B,259,0.0625,1
23-03-2025 00:00,ITEM-0076,404,41,8,371,Barrel,Product 76,Chemicals,290.28,B,259,0.105806452,1
24-03-2025 00:00,ITEM-0076,317,25,28,320,Barrel,Product 76,Chemicals,290.28,B,259,0.078492936,1
25-03-2025 00:00,ITEM-0076,270,34,5,241,Barrel,Product 76,Chemicals,290.28,B,259,0.133072407,1
26-03-2025 00:00,ITEM-0076,295,40,2,257,Barrel,Product 76,Chemicals,290.28,B,259,0.144927536,1
27-03-2025 00:00,ITEM-0076,278,39,21,260,Barrel,Product 76,Chemicals,290.28,B,259,0.144981413,1
28-03-2025 00:00,ITEM-0076,307,44,6,269,Barrel,Product 76,Chemicals,290.28,B,259,0.152777778,1
29-03-2025 00:00,ITEM-0076,375,39,9,345,Barrel,Product 76,Chemicals,290.28,B,259,0.108333333,1
30-03-2025 00:00,ITEM-0076,373,0,12,385,Barrel,Product 76,Chemicals,290.28,B,259,0,1
31-03-2025 00:00,ITEM-0076,350,12,23,361,Barrel,Product 76,Chemicals,290.28,B,259,0.033755274,1
01-04-2025 00:00,ITEM-0076,340,28,8,320,Barrel,Product 76,Chemicals,290.28,B,259,0.084848485,1
02-04-2025 00:00,ITEM-0076,398,5,4,397,Barrel,Product 76,Chemicals,290.28,B,259,0.012578616,1
03-04-2025 00:00,ITEM-0076,326,10,8,324,Barrel,Product 76,Chemicals,290.28,B,259,0.030769231,1
04-04-2025 00:00,ITEM-0076,396,40,8,364,Barrel,Product 76,Chemicals,290.28,B,259,0.105263158,1
05-04-2025 00:00,ITEM-0076,236,43,25,218,Barrel,Product 76,Chemicals,290.28,B,259,0.189427313,1
06-04-2025 00:00,ITEM-0076,332,2,12,342,Barrel,Product 76,Chemicals,290.28,B,259,0.005934718,1
07-04-2025 00:00,ITEM-0076,247,33,16,230,Barrel,Product 76,Chemicals,290.28,B,259,0.13836478,1
08-04-2025 00:00,ITEM-0076,328,17,13,324,Barrel,Product 76,Chemicals,290.28,B,259,0.052147239,1
09-04-2025 00:00,ITEM-0076,386,1,12,397,Barrel,Product 76,Chemicals,290.28,B,259,0.002554278,1
10-04-2025 00:00,ITEM-0076,319,16,14,317,Barrel,Product 76,Chemicals,290.28,B,259,0.050314465,1
11-04-2025 00:00,ITEM-0076,349,19,4,334,Barrel,Product 76,Chemicals,290.28,B,259,0.055636896,1
12-04-2025 00:00,ITEM-0076,363,17,23,369,Barrel,Product 76,Chemicals,290.28,B,259,0.046448087,1
13-04-2025 00:00,ITEM-0076,303,31,17,289,Barrel,Product 76,Chemicals,290.28,B,259,0.10472973,1
14-04-2025 00:00,ITEM-0076,329,44,27,312,Barrel,Product 76,Chemicals,290.28,B,259,0.137285491,1
15-04-2025 00:00,ITEM-0076,278,1,19,296,Barrel,Product 76,Chemicals,290.28,B,259,0.003484321,1
16-04-2025 00:00,ITEM-0076,296,12,23,307,Barrel,Product 76,Chemicals,290.28,B,259,0.039800995,1
17-04-2025 00:00,ITEM-0076,340,37,25,328,Barrel,Product 76,Chemicals,290.28,B,259,0.110778443,1
18-04-2025 00:00,ITEM-0076,404,44,22,382,Barrel,Product 76,Chemicals,290.28,B,259,0.111959288,1
19-04-2025 00:00,ITEM-0076,264,1,8,271,Barrel,Product 76,Chemicals,290.28,B,259,0.003738318,1
20-04-2025 00:00,ITEM-0076,246,48,7,205,Barrel,Product 76,Chemicals,290.28,B,259,0.21286031,1
21-04-2025 00:00,ITEM-0076,243,40,16,219,Barrel,Product 76,Chemicals,290.28,B,259,0.173160173,1
22-04-2025 00:00,ITEM-0076,251,1,5,255,Barrel,Product 76,Chemicals,290.28,B,259,0.003952569,1
23-04-2025 00:00,ITEM-0076,321,26,4,299,Barrel,Product 76,Chemicals,290.28,B,259,0.083870968,1
24-04-2025 00:00,ITEM-0076,277,33,17,261,Barrel,Product 76,Chemicals,290.28,B,259,0.12267658,1
25-04-2025 00:00,ITEM-0076,292,41,9,260,Barrel,Product 76,Chemicals,290.28,B,259,0.148550725,1
26-04-2025 00:00,ITEM-0076,330,43,16,303,Barrel,Product 76,Chemicals,290.28,B,259,0.135860979,1
27-04-2025 00:00,ITEM-0076,369,47,9,331,Barrel,Product 76,Chemicals,290.28,B,259,0.134285714,1
28-04-2025 00:00,ITEM-0076,292,1,1,292,Barrel,Product 76,Chemicals,290.28,B,259,0.003424658,1
29-04-2025 00:00,ITEM-0076,323,22,6,307,Barrel,Product 76,Chemicals,290.28,B,259,0.06984127,1
30-04-2025 00:00,ITEM-0076,330,32,11,309,Barrel,Product 76,Chemicals,290.28,B,259,0.100156495,1
01-02-2025 00:00,ITEM-0077,186,18,8,176,Box,Product 77,Electronics,386.59,C,141,0.099447514,1
02-02-2025 00:00,ITEM-0077,184,16,17,185,Box,Product 77,Electronics,386.59,C,141,0.086720867,1
03-02-2025 00:00,ITEM-0077,149,40,9,118,Box,Product 77,Electronics,386.59,C,141,0.299625468,1
04-02-2025 00:00,ITEM-0077,122,14,14,122,Box,Product 77,Electronics,386.59,C,141,0.114754098,1
05-02-2025 00:00,ITEM-0077,138,3,3,138,Box,Product 77,Electronics,386.59,C,141,0.02173913,1
06-02-2025 00:00,ITEM-0077,229,0,25,254,Box,Product 77,Electronics,386.59,C,141,0,1
07-02-2025 00:00,ITEM-0077,208,46,16,178,Box,Product 77,Electronics,386.59,C,141,0.238341969,1
08-02-2025 00:00,ITEM-0077,149,37,11,123,Box,Product 77,Electronics,386.59,C,141,0.272058824,1
09-02-2025 00:00,ITEM-0077,289,32,27,284,Box,Product 77,Electronics,386.59,C,141,0.111692845,1
10-02-2025 00:00,ITEM-0077,136,45,3,94,Box,Product 77,Electronics,386.59,C,141,0.391304348,1
11-02-2025 00:00,ITEM-0077,207,0,20,227,Box,Product 77,Electronics,386.59,C,141,0,1
12-02-2025 00:00,ITEM-0077,116,36,1,81,Box,Product 77,Electronics,386.59,C,141,0.365482234,1
13-02-2025 00:00,ITEM-0077,233,4,25,254,Box,Product 77,Electronics,386.59,C,141,0.016427105,1
14-02-2025 00:00,ITEM-0077,279,46,12,245,Box,Product 77,Electronics,386.59,C,141,0.175572519,1
15-02-2025 00:00,ITEM-0077,179,1,26,204,Box,Product 77,Electronics,386.59,C,141,0.005221932,1
16-02-2025 00:00,ITEM-0077,178,26,17,169,Box,Product 77,Electronics,386.59,C,141,0.149855908,1
17-02-2025 00:00,ITEM-0077,227,9,12,230,Box,Product 77,Electronics,386.59,C,141,0.039387309,1
18-02-2025 00:00,ITEM-0077,240,25,14,229,Box,Product 77,Electronics,386.59,C,141,0.106609808,1
19-02-2025 00:00,ITEM-0077,156,9,21,168,Box,Product 77,Electronics,386.59,C,141,0.055555556,1
20-02-2025 00:00,ITEM-0077,199,14,12,197,Box,Product 77,Electronics,386.59,C,141,0.070707071,1
21-02-2025 00:00,ITEM-0077,246,20,20,246,Box,Product 77,Electronics,386.59,C,141,0.081300813,1
22-02-2025 00:00,ITEM-0077,260,45,0,215,Box,Product 77,Electronics,386.59,C,141,0.189473684,1
23-02-2025 00:00,ITEM-0077,155,26,7,136,Box,Product 77,Electronics,386.59,C,141,0.178694158,1
24-02-2025 00:00,ITEM-0077,224,21,29,232,Box,Product 77,Electronics,386.59,C,141,0.092105263,1
25-02-2025 00:00,ITEM-0077,183,44,2,141,Box,Product 77,Electronics,386.59,C,141,0.271604938,1
26-02-2025 00:00,ITEM-0077,152,4,26,174,Box,Product 77,Electronics,386.59,C,141,0.024539877,1
27-02-2025 00:00,ITEM-0077,142,7,23,158,Box,Product 77,Electronics,386.59,C,141,0.046666667,1
28-02-2025 00:00,ITEM-0077,213,20,17,210,Box,Product 77,Electronics,386.59,C,141,0.094562648,1
01-03-2025 00:00,ITEM-0077,188,14,9,183,Box,Product 77,Electronics,386.59,C,141,0.075471698,1
02-03-2025 00:00,ITEM-0077,264,43,6,227,Box,Product 77,Electronics,386.59,C,141,0.175152749,1
03-03-2025 00:00,ITEM-0077,138,38,10,110,Box,Product 77,Electronics,386.59,C,141,0.306451613,1
04-03-2025 00:00,ITEM-0077,270,12,14,272,Box,Product 77,Electronics,386.59,C,141,0.044280443,1
05-03-2025 00:00,ITEM-0077,128,38,5,95,Box,Product 77,Electronics,386.59,C,141,0.340807175,1
06-03-2025 00:00,ITEM-0077,229,10,7,226,Box,Product 77,Electronics,386.59,C,141,0.043956044,1
07-03-2025 00:00,ITEM-0077,258,32,7,233,Box,Product 77,Electronics,386.59,C,141,0.130346232,1
08-03-2025 00:00,ITEM-0077,246,34,4,216,Box,Product 77,Electronics,386.59,C,141,0.147186147,1
09-03-2025 00:00,ITEM-0077,236,34,14,216,Box,Product 77,Electronics,386.59,C,141,0.150442478,1
10-03-2025 00:00,ITEM-0077,188,20,14,182,Box,Product 77,Electronics,386.59,C,141,0.108108108,1
11-03-2025 00:00,ITEM-0077,262,16,17,263,Box,Product 77,Electronics,386.59,C,141,0.060952381,1
12-03-2025 00:00,ITEM-0077,250,15,3,238,Box,Product 77,Electronics,386.59,C,141,0.06147541,1
13-03-2025 00:00,ITEM-0077,272,27,13,258,Box,Product 77,Electronics,386.59,C,141,0.101886792,1
14-03-2025 00:00,ITEM-0077,185,12,27,200,Box,Product 77,Electronics,386.59,C,141,0.062337662,1
15-03-2025 00:00,ITEM-0077,263,38,9,234,Box,Product 77,Electronics,386.59,C,141,0.152917505,1
16-03-2025 00:00,ITEM-0077,134,0,28,162,Box,Product 77,Electronics,386.59,C,141,0,1
17-03-2025 00:00,ITEM-0077,227,24,27,230,Box,Product 77,Electronics,386.59,C,141,0.105032823,1
18-03-2025 00:00,ITEM-0077,274,17,5,262,Box,Product 77,Electronics,386.59,C,141,0.063432836,1
19-03-2025 00:00,ITEM-0077,176,2,13,187,Box,Product 77,Electronics,386.59,C,141,0.011019284,1
20-03-2025 00:00,ITEM-0077,182,30,15,167,Box,Product 77,Electronics,386.59,C,141,0.171919771,1
21-03-2025 00:00,ITEM-0077,180,13,2,169,Box,Product 77,Electronics,386.59,C,141,0.074498567,1
22-03-2025 00:00,ITEM-0077,286,0,11,297,Box,Product 77,Electronics,386.59,C,141,0,1
23-03-2025 00:00,ITEM-0077,173,45,18,146,Box,Product 77,Electronics,386.59,C,141,0.282131661,1
24-03-2025 00:00,ITEM-0077,183,6,13,190,Box,Product 77,Electronics,386.59,C,141,0.032171582,1
25-03-2025 00:00,ITEM-0077,288,40,20,268,Box,Product 77,Electronics,386.59,C,141,0.143884892,1
26-03-2025 00:00,ITEM-0077,117,8,3,112,Box,Product 77,Electronics,386.59,C,141,0.069868996,1
27-03-2025 00:00,ITEM-0077,199,48,11,162,Box,Product 77,Electronics,386.59,C,141,0.265927978,1
28-03-2025 00:00,ITEM-0077,244,17,7,234,Box,Product 77,Electronics,386.59,C,141,0.071129707,1
29-03-2025 00:00,ITEM-0077,131,14,2,119,Box,Product 77,Electronics,386.59,C,141,0.112,1
30-03-2025 00:00,ITEM-0077,215,39,26,202,Box,Product 77,Electronics,386.59,C,141,0.18705036,1
31-03-2025 00:00,ITEM-0077,178,31,1,148,Box,Product 77,Electronics,386.59,C,141,0.190184049,1
01-04-2025 00:00,ITEM-0077,220,28,1,193,Box,Product 77,Electronics,386.59,C,141,0.13559322,1
02-04-2025 00:00,ITEM-0077,272,26,27,273,Box,Product 77,Electronics,386.59,C,141,0.095412844,1
03-04-2025 00:00,ITEM-0077,228,38,11,201,Box,Product 77,Electronics,386.59,C,141,0.177156177,1
04-04-2025 00:00,ITEM-0077,146,18,26,154,Box,Product 77,Electronics,386.59,C,141,0.12,1
05-04-2025 00:00,ITEM-0077,155,19,20,156,Box,Product 77,Electronics,386.59,C,141,0.122186495,1
06-04-2025 00:00,ITEM-0077,261,29,24,256,Box,Product 77,Electronics,386.59,C,141,0.112185687,1
