Month,SKU,Demand,Opening Stock,Turnover Ratio,Inventory Days,Availability,No Stock,Low,Adequate,Excess,Bucket,nMonth,sMonth,nYear,MonthYear,Jan,Feb,Mar,Apr,May,Jun,MonthSold,Produt
Apr-25,sku 5538,225,1273,0.18,170,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5539,70,64,1.09,27,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5540,270,1409,0.19,157,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5541,80,197,0.41,74,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5542,890,10768,0.08,363,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5543,1760,8343,0.21,142,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5544,4260,4593,0.93,32,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5545,1080,1798,0.6,50,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5546,2220,1758,1.26,24,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5547,1600,1061,1.51,20,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5548,180,241,0.75,40,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5549,70,200,0.35,86,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5550,180,339,0.53,57,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5551,513,912,0.56,53,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5552,340,2792,0.12,246,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5553,2310,2532,0.91,33,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5554,100,2927,0.03,878,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5555,570,3762,0.15,198,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5556,50,1950,0.03,1170,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5557,20,1196,0.02,1794,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5558,1600,3597,0.44,67,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4313,380,210,1.81,17,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5559,3290,2854,1.15,26,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5560,5,894,0.01,5364,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4314,730,468,1.56,19,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5561,40,50,0.8,38,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5562,20,550,0.04,825,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5563,775,4293,0.18,166,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5564,136,98,1.39,22,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5565,75,1229,0.06,492,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5566,5,1185,0,7110,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5567,370,803,0.46,65,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5568,20,916,0.02,1374,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5569,1520,4432,0.34,87,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5570,328,5106,0.06,467,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5571,40,555,0.07,416,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5572,6393,18734,0.34,88,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5573,4524,22750,0.2,151,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5574,187,55,3.4,9,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5575,11009,10723,1.03,29,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5576,5616,13190,0.43,70,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5577,4448,34437,0.13,232,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5578,4434,7291,0.61,49,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5579,267,20,13.35,2,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5580,8705,43550,0.2,150,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5581,10486,412,25.45,1,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5582,5729,26756,0.21,140,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4316,2949,250,11.8,3,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5583,916,5387,0.17,176,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5584,645,896,0.72,42,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5585,181,478,0.38,79,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 1832,20,6,3.33,9,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5586,7743,44663,0.17,173,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4343,5880,604,9.74,3,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5587,584,906,0.64,47,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5588,205,1559,0.13,228,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5589,1051,2813,0.37,80,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5590,920,2015,0.46,66,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 1833,90,600,0.15,200,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4344,120,1361,0.09,340,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5591,40,277,0.14,208,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5592,3450,21198,0.16,184,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5593,870,2721,0.32,94,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5594,150,3046,0.05,609,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5595,160,5679,0.03,1065,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5596,100,621,0.16,186,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5597,150,1318,0.11,264,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5598,95,6487,0.01,2049,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5599,1030,5162,0.2,150,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5600,780,5033,0.15,194,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5601,10,1705,0.01,5115,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5602,235,3028,0.08,387,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5603,1140,8873,0.13,234,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5604,10,317,0.03,951,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5605,6239,18393,0.34,88,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5606,1328,2629,0.51,59,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5607,231,4260,0.05,553,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5608,841,2412,0.35,86,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 1834,48,319,0.15,199,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5609,12,89,0.13,223,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5610,65,563,0.12,260,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5611,2913,5889,0.49,61,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5612,1075,3860,0.28,108,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5613,82,789,0.1,289,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4320,152,17,8.94,3,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5614,2189,5291,0.41,73,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5615,103,546,0.19,159,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5616,135,368,0.37,82,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5617,12,49,0.24,123,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5618,60,909,0.07,455,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5619,52,877,0.06,506,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5620,57,550,0.1,289,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 1835,101,346,0.29,103,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5621,32,157,0.2,147,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5622,121,514,0.24,127,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5623,11,1050,0.01,2864,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5624,48,6111,0.01,3819,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5625,243,1355,0.18,167,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4488,63,2044,0.03,973,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5626,44,988,0.04,674,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5627,8,3819,0,14321,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5628,70,441,0.16,189,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5629,118,413,0.29,105,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5630,14,270,0.05,579,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5631,64,6226,0.01,2918,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5632,195,2571,0.08,396,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5633,5,1118,0,6708,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5634,41,377,0.11,276,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5635,123,508,0.24,124,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5636,25,321,0.08,385,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5637,8,4030,0,15113,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5638,210,1878,0.11,268,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5639,34,1766,0.02,1558,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5640,1,395,0,11850,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5641,95,331,0.29,105,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5642,152,622,0.24,123,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5643,29,232,0.13,240,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5644,263,2306,0.11,263,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5645,242,1093,0.22,135,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5646,33,829,0.04,754,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5647,13,565,0.02,1304,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5648,3,84,0.04,840,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 1836,2,932,0,13980,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5649,9,117,0.08,390,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5650,50,371,0.13,223,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5651,15,174,0.09,348,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5652,14,1814,0.01,3887,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5653,135,1614,0.08,359,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4492,51,440,0.12,259,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5654,7,582,0.01,2494,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5655,16,216,0.07,405,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5656,27,117,0.23,130,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5657,1,70,0.01,2100,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5658,14,1,14,2,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5659,1,96,0.01,2880,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5660,91,320,0.28,105,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5661,16,245,0.07,459,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5662,56,2266,0.02,1214,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5663,241,2575,0.09,321,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5664,134,1595,0.08,357,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5665,9,446,0.02,1487,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4256,1920,7389,0.26,115,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4274,440,28,15.71,2,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5666,16153,9572,1.69,18,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5667,240,2437,0.1,305,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5668,2856,2504,1.14,26,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5669,610,1621,0.38,80,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5670,400,1106,0.36,83,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5671,5716,8646,0.66,45,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4275,60,181,0.33,91,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5672,4207,5656,0.74,40,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5673,30,434,0.07,434,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5674,350,1294,0.27,111,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5675,668,2475,0.27,111,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5676,358,2219,0.16,186,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5677,443,1524,0.29,103,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5678,1260,4556,0.28,108,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5679,6652,60875,0.11,275,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 1837,40,229,0.17,172,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5680,152,2512,0.06,496,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 1838,10,611,0.02,1833,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5681,719,219,3.28,9,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5682,20,686,0.03,1029,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5683,360,2478,0.15,207,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5684,499,333,1.5,20,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5685,30,3579,0.01,3579,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4276,80,57,1.4,21,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5686,752,1242,0.61,50,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 1794,10,10,1,30,6,,,Adequate,,Adequate,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4233,282,2544,0.11,271,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5687,2000,2063,0.97,31,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5688,15325,3999,3.83,8,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5689,380,4077,0.09,322,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5690,720,3024,0.24,126,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5691,7222,1485,4.86,6,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5692,40,118,0.34,89,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5693,700,1295,0.54,56,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5694,3911,12106,0.32,93,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5695,150,265,0.57,53,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5696,30,292,0.1,292,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5697,40,716,0.06,537,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 4234,10,136,0.07,408,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5698,180,255,0.71,43,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5699,30,1306,0.02,1306,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5700,70,642,0.11,275,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5701,10,179,0.06,537,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5702,80,301,0.27,113,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5703,629,1458,0.43,70,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5704,406,4830,0.08,357,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5705,196,3736,0.05,572,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5706,424,1942,0.22,137,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5707,90,1558,0.06,519,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5708,300,842,0.36,84,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5709,50,1357,0.04,814,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5710,412,1221,0.34,89,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5711,54,25,2.16,14,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5712,14466,2236,6.47,5,6,,Low,,,Low,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
Apr-25,sku 5713,110,1046,0.11,285,6,,,,Excess,Excess,April,Apr,2025,Apr-25,1,1,1,1,1,1,6,Product 1
