"Order_ID","Date","Day","Time","Hour","Process","Machine_ID","Status_x","Target_Production","Actual_Production","Utilization (%)","Priority","Utilization Split","Shift","Machine_Status"
"ORD-096","6/23/2025","23","9:00:00","9.00","Finishing","FIN-M1","Working","50","38","76%","Medium","Low","Shift A","Working"
"ORD-096","6/23/2025","23","11:00:00","11.00","Finishing","FIN-M1","Working","50","37","74%","Medium","Low","Shift A","Working"
"ORD-096","6/23/2025","23","12:00:00","12.00","Finishing","FIN-M1","Working","50","39","78%","Medium","Low","Shift A","Working"
"ORD-096","6/23/2025","23","15:00:00","15.00","Finishing","FIN-M1","Working","50","37","74%","Medium","Low","Shift B","Working"
"ORD-096","6/23/2025","23","17:00:00","17.00","Finishing","FIN-M1","Working","50","38","76%","Medium","Low","Shift B","Working"
"ORD-096","6/23/2025","23","18:00:00","18.00","Finishing","FIN-M1","Working","50","38","76%","Medium","Low","Shift B","Working"
"ORD-096","6/23/2025","23","19:00:00","19.00","Finishing","FIN-M1","Working","50","37","74%","Medium","Low","Shift B","Working"
"ORD-096","6/23/2025","23","20:00:00","20.00","Finishing","FIN-M1","Working","50","37","74%","Medium","Low","Shift B","Working"
"ORD-096","6/23/2025","23","21:00:00","21.00","Finishing","FIN-M1","Working","50","38","76%","Medium","Low","Shift B","Working"
"ORD-096","6/23/2025","23","23:00:00","23.00","Finishing","FIN-M1","Working","50","39","78%","Medium","Low","Shift C","Working"
"ORD-096","6/23/2025","23","0:00:00","0.00","Vending","VEN-M2","Working","33","37","112%","Medium","Low","Shift C","Working"
"ORD-096","6/23/2025","23","1:00:00","1.00","Vending","VEN-M2","Working","33","38","115%","Medium","High","Shift C","Working"
"ORD-096","6/23/2025","23","2:00:00","2.00","Vending","VEN-M2","Working","33","39","118%","Medium","High","Shift C","Working"
"ORD-096","6/23/2025","23","3:00:00","3.00","Vending","VEN-M2","Working","33","38","115%","Medium","High","Shift C","Working"
"ORD-096","6/23/2025","23","4:00:00","4.00","Vending","VEN-M2","Working","33","39","118%","Medium","High","Shift C","Working"
"ORD-096","6/23/2025","23","5:00:00","5.00","Vending","VEN-M2","Working","33","37","112%","Medium","High","Shift C","Working"
"ORD-096","6/23/2025","23","6:00:00","6.00","Vending","VEN-M2","Working","33","38","115%","Medium","High","Shift A","Working"
"ORD-096","6/23/2025","23","7:00:00","7.00","Vending","VEN-M2","Working","33","37","112%","Medium","High","Shift A","Working"
"ORD-096","6/23/2025","23","8:00:00","8.00","Vending","VEN-M2","Working","33","39","118%","Medium","High","Shift A","Working"
"ORD-096","6/23/2025","23","10:00:00","10.00","Vending","VEN-M2","Working","33","39","118%","Medium","High","Shift A","Working"
"ORD-096","6/23/2025","23","11:00:00","11.00","Vending","VEN-M2","Working","33","38","115%","Medium","High","Shift A","Working"
"ORD-096","6/23/2025","23","12:00:00","12.00","Vending","VEN-M2","Maintenance","33","39","118%","Medium","Unplanned Downtime","Shift A","Maintenance"
"ORD-096","6/23/2025","23","13:00:00","13.00","Vending","VEN-M2","Idle","33","38","115%","Medium","Unplanned Downtime","Shift A","Idle"
"ORD-096","6/23/2025","23","14:00:00","14.00","Vending","VEN-M2","Working","33","38","115%","Medium","Low","Shift B","Working"
"ORD-096","6/23/2025","23","16:00:00","16.00","Vending","VEN-M2","Working","33","37","112%","Medium","Low","Shift B","Working"
"ORD-096","6/23/2025","23","17:00:00","17.00","Vending","VEN-M2","Working","33","39","118%","Medium","High","Shift B","Working"
"ORD-096","6/23/2025","23","18:00:00","18.00","Vending","VEN-M2","Working","33","37","112%","Medium","High","Shift B","Working"
"ORD-096","6/23/2025","23","19:00:00","19.00","Vending","VEN-M2","Working","33","38","115%","Medium","High","Shift B","Working"
"ORD-096","6/23/2025","23","20:00:00","20.00","Vending","VEN-M2","Working","33","39","118%","Medium","High","Shift B","Working"
"ORD-096","6/23/2025","23","22:00:00","22.00","Vending","VEN-M2","Working","33","37","112%","Medium","High","Shift C","Working"
"ORD-096","6/23/2025","23","23:00:00","23.00","Vending","VEN-M2","Working","33","37","112%","Medium","High","Shift C","Working"
"ORD-097","6/23/2025","23","0:00:00","0.00","Cutting","CUT-M3","Working","40","38","95%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","1:00:00","1.00","Cutting","CUT-M3","Working","40","38","95%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","2:00:00","2.00","Cutting","CUT-M3","Working","40","39","98%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","3:00:00","3.00","Cutting","CUT-M3","Maintenance","40","37","93%","Low","Unplanned Downtime","Shift C","Maintenance"
"ORD-097","6/23/2025","23","4:00:00","4.00","Cutting","CUT-M3","Working","40","39","98%","Low","Low","Shift C","Working"
"ORD-097","6/23/2025","23","5:00:00","5.00","Cutting","CUT-M3","Working","40","37","93%","Low","Low","Shift C","Working"
"ORD-097","6/23/2025","23","6:00:00","6.00","Cutting","CUT-M3","Working","40","37","93%","Low","High","Shift A","Working"
"ORD-097","6/23/2025","23","7:00:00","7.00","Cutting","CUT-M3","Working","40","38","95%","Low","Medium","Shift A","Working"
"ORD-097","6/23/2025","23","8:00:00","8.00","Cutting","CUT-M3","Working","40","37","93%","Low","High","Shift A","Working"
"ORD-097","6/23/2025","23","9:00:00","9.00","Cutting","CUT-M3","Working","40","38","95%","Low","High","Shift A","Working"
"ORD-097","6/23/2025","23","10:00:00","10.00","Cutting","CUT-M3","Working","40","38","95%","Low","High","Shift A","Working"
"ORD-097","6/23/2025","23","11:00:00","11.00","Cutting","CUT-M3","Breakdown","40","39","98%","Low","Unplanned Downtime","Shift A","Breakdown"
"ORD-097","6/23/2025","23","12:00:00","12.00","Cutting","CUT-M3","Idle","40","37","93%","Low","Unplanned Downtime","Shift A","Idle"
"ORD-097","6/23/2025","23","13:00:00","13.00","Cutting","CUT-M3","Working","40","38","95%","Low","Low","Shift A","Working"
"ORD-097","6/23/2025","23","14:00:00","14.00","Cutting","CUT-M3","Working","40","37","93%","Low","Low","Shift B","Working"
"ORD-097","6/23/2025","23","15:00:00","15.00","Cutting","CUT-M3","Working","40","39","98%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","16:00:00","16.00","Cutting","CUT-M3","Working","40","38","95%","Low","Medium","Shift B","Working"
"ORD-097","6/23/2025","23","17:00:00","17.00","Cutting","CUT-M3","Working","40","38","95%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","18:00:00","18.00","Cutting","CUT-M3","Working","40","39","98%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","19:00:00","19.00","Cutting","CUT-M3","Working","40","37","93%","Low","Medium","Shift B","Working"
"ORD-097","6/23/2025","23","20:00:00","20.00","Cutting","CUT-M3","Working","40","37","93%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","21:00:00","21.00","Cutting","CUT-M3","Working","40","39","98%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","22:00:00","22.00","Cutting","CUT-M3","Working","40","38","95%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","23:00:00","23.00","Cutting","CUT-M3","Working","40","39","98%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","0:00:00","0.00","Finishing","FIN-M2","Breakdown","50","37","74%","Low","Unplanned Downtime","Shift C","Breakdown"
"ORD-097","6/23/2025","23","1:00:00","1.00","Finishing","FIN-M2","Working","50","37","74%","Low","Low","Shift C","Working"
"ORD-097","6/23/2025","23","2:00:00","2.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift C","Working"
"ORD-097","6/23/2025","23","3:00:00","3.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift C","Working"
"ORD-097","6/23/2025","23","4:00:00","4.00","Finishing","FIN-M2","Working","50","38","76%","Low","Low","Shift C","Working"
"ORD-097","6/23/2025","23","6:00:00","6.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift A","Working"
"ORD-097","6/23/2025","23","7:00:00","7.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift A","Working"
"ORD-097","6/23/2025","23","8:00:00","8.00","Finishing","FIN-M2","Working","50","38","76%","Low","Low","Shift A","Working"
"ORD-097","6/23/2025","23","9:00:00","9.00","Finishing","FIN-M2","Working","50","38","76%","Low","Low","Shift A","Working"
"ORD-097","6/23/2025","23","10:00:00","10.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift A","Working"
"ORD-097","6/23/2025","23","11:00:00","11.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift A","Working"
"ORD-097","6/23/2025","23","12:00:00","12.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift A","Working"
"ORD-097","6/23/2025","23","15:00:00","15.00","Finishing","FIN-M2","Maintenance","50","37","74%","Low","Unplanned Downtime","Shift B","Maintenance"
"ORD-097","6/23/2025","23","16:00:00","16.00","Finishing","FIN-M2","Working","50","38","76%","Low","Low","Shift B","Working"
"ORD-097","6/23/2025","23","18:00:00","18.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift B","Working"
"ORD-097","6/23/2025","23","19:00:00","19.00","Finishing","FIN-M2","Working","50","38","76%","Low","Low","Shift B","Working"
"ORD-097","6/23/2025","23","20:00:00","20.00","Finishing","FIN-M2","Maintenance","50","38","76%","Low","Unplanned Downtime","Shift B","Maintenance"
"ORD-097","6/23/2025","23","21:00:00","21.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift B","Working"
"ORD-097","6/23/2025","23","22:00:00","22.00","Finishing","FIN-M2","Working","50","37","74%","Low","Low","Shift C","Working"
"ORD-097","6/23/2025","23","23:00:00","23.00","Finishing","FIN-M2","Working","50","39","78%","Low","Low","Shift C","Working"
"ORD-097","6/23/2025","23","0:00:00","0.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","1:00:00","1.00","Vending","VEN-M3","Working","33","39","118%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","2:00:00","2.00","Vending","VEN-M3","Working","33","38","115%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","3:00:00","3.00","Vending","VEN-M3","Working","33","38","115%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","5:00:00","5.00","Vending","VEN-M3","Working","33","38","115%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","6:00:00","6.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift A","Working"
"ORD-097","6/23/2025","23","7:00:00","7.00","Vending","VEN-M3","Working","33","39","118%","Low","Medium","Shift A","Working"
"ORD-097","6/23/2025","23","8:00:00","8.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift A","Working"
"ORD-097","6/23/2025","23","9:00:00","9.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift A","Working"
"ORD-097","6/23/2025","23","10:00:00","10.00","Vending","VEN-M3","Working","33","39","118%","Low","Medium","Shift A","Working"
"ORD-097","6/23/2025","23","11:00:00","11.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift A","Working"
"ORD-097","6/23/2025","23","14:00:00","14.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","15:00:00","15.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","16:00:00","16.00","Vending","VEN-M3","Maintenance","33","37","112%","Low","Unplanned Downtime","Shift B","Maintenance"
"ORD-097","6/23/2025","23","17:00:00","17.00","Vending","VEN-M3","Working","33","39","118%","Low","Low","Shift B","Working"
"ORD-097","6/23/2025","23","18:00:00","18.00","Vending","VEN-M3","Working","33","38","115%","Low","Low","Shift B","Working"
"ORD-097","6/23/2025","23","19:00:00","19.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","20:00:00","20.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","21:00:00","21.00","Vending","VEN-M3","Working","33","38","115%","Low","High","Shift B","Working"
"ORD-097","6/23/2025","23","22:00:00","22.00","Vending","VEN-M3","Working","33","37","112%","Low","High","Shift C","Working"
"ORD-097","6/23/2025","23","23:00:00","23.00","Vending","VEN-M3","Working","33","38","115%","Low","High","Shift C","Working"
"ORD-098","6/23/2025","23","0:00:00","0.00","Cutting","CUT-M2","Working","40","38","95%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","1:00:00","1.00","Cutting","CUT-M2","Working","40","37","93%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","2:00:00","2.00","Cutting","CUT-M2","Working","40","37","93%","High","Medium","Shift C","Working"
"ORD-098","6/23/2025","23","3:00:00","3.00","Cutting","CUT-M2","Working","40","38","95%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","4:00:00","4.00","Cutting","CUT-M2","Working","40","37","93%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","5:00:00","5.00","Cutting","CUT-M2","Working","40","39","98%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","6:00:00","6.00","Cutting","CUT-M2","Working","40","37","93%","High","Medium","Shift A","Working"
"ORD-098","6/23/2025","23","7:00:00","7.00","Cutting","CUT-M2","Working","40","38","95%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","8:00:00","8.00","Cutting","CUT-M2","Working","40","39","98%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","9:00:00","9.00","Cutting","CUT-M2","Working","40","37","93%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","10:00:00","10.00","Cutting","CUT-M2","Working","40","39","98%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","11:00:00","11.00","Cutting","CUT-M2","Working","40","38","95%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","12:00:00","12.00","Cutting","CUT-M2","Working","40","39","98%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","13:00:00","13.00","Cutting","CUT-M2","Working","40","39","98%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","14:00:00","14.00","Cutting","CUT-M2","Maintenance","40","37","93%","High","Unplanned Downtime","Shift B","Maintenance"
"ORD-098","6/23/2025","23","15:00:00","15.00","Cutting","CUT-M2","Working","40","38","95%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","16:00:00","16.00","Cutting","CUT-M2","Working","40","37","93%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","17:00:00","17.00","Cutting","CUT-M2","Working","40","39","98%","High","High","Shift B","Working"
"ORD-098","6/23/2025","23","18:00:00","18.00","Cutting","CUT-M2","Breakdown","40","39","98%","High","Unplanned Downtime","Shift B","Breakdown"
"ORD-098","6/23/2025","23","19:00:00","19.00","Cutting","CUT-M2","Working","40","38","95%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","20:00:00","20.00","Cutting","CUT-M2","Working","40","38","95%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","21:00:00","21.00","Cutting","CUT-M2","Working","40","37","93%","High","High","Shift B","Working"
"ORD-098","6/23/2025","23","22:00:00","22.00","Cutting","CUT-M2","Working","40","39","98%","High","Medium","Shift C","Working"
"ORD-098","6/23/2025","23","23:00:00","23.00","Cutting","CUT-M2","Working","40","38","95%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","2:00:00","2.00","Finishing","FIN-M3","Working","50","38","76%","High","Low","Shift C","Working"
"ORD-098","6/23/2025","23","3:00:00","3.00","Finishing","FIN-M3","Breakdown","50","37","74%","High","Unplanned Downtime","Shift C","Breakdown"
"ORD-098","6/23/2025","23","4:00:00","4.00","Finishing","FIN-M3","Idle","50","37","74%","High","Unplanned Downtime","Shift C","Idle"
"ORD-098","6/23/2025","23","5:00:00","5.00","Finishing","FIN-M3","Working","50","38","76%","High","Low","Shift C","Working"
"ORD-098","6/23/2025","23","6:00:00","6.00","Finishing","FIN-M3","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-098","6/23/2025","23","7:00:00","7.00","Finishing","FIN-M3","Working","50","38","76%","High","Low","Shift A","Working"
"ORD-098","6/23/2025","23","8:00:00","8.00","Finishing","FIN-M3","Working","50","38","76%","High","Low","Shift A","Working"
"ORD-098","6/23/2025","23","9:00:00","9.00","Finishing","FIN-M3","Working","50","38","76%","High","Low","Shift A","Working"
"ORD-098","6/23/2025","23","10:00:00","10.00","Finishing","FIN-M3","Working","50","38","76%","High","Low","Shift A","Working"
"ORD-098","6/23/2025","23","11:00:00","11.00","Finishing","FIN-M3","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-098","6/23/2025","23","12:00:00","12.00","Finishing","FIN-M3","Working","50","39","78%","High","Low","Shift A","Working"
"ORD-098","6/23/2025","23","13:00:00","13.00","Finishing","FIN-M3","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-098","6/23/2025","23","14:00:00","14.00","Finishing","FIN-M3","Working","50","38","76%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","15:00:00","15.00","Finishing","FIN-M3","Working","50","37","74%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","17:00:00","17.00","Finishing","FIN-M3","Working","50","38","76%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","18:00:00","18.00","Finishing","FIN-M3","Working","50","37","74%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","19:00:00","19.00","Finishing","FIN-M3","Working","50","37","74%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","21:00:00","21.00","Finishing","FIN-M3","Working","50","38","76%","High","Low","Shift B","Working"
"ORD-098","6/23/2025","23","22:00:00","22.00","Finishing","FIN-M3","Working","50","39","78%","High","Low","Shift C","Working"
"ORD-098","6/23/2025","23","23:00:00","23.00","Finishing","FIN-M3","Working","50","37","74%","High","Low","Shift C","Working"
"ORD-098","6/23/2025","23","1:00:00","1.00","Vending","VEN-M2","Working","33","39","118%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","2:00:00","2.00","Vending","VEN-M2","Working","33","37","112%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","3:00:00","3.00","Vending","VEN-M2","Working","33","38","115%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","4:00:00","4.00","Vending","VEN-M2","Working","33","39","118%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","5:00:00","5.00","Vending","VEN-M2","Working","33","38","115%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","6:00:00","6.00","Vending","VEN-M2","Working","33","37","112%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","7:00:00","7.00","Vending","VEN-M2","Working","33","39","118%","High","Medium","Shift A","Working"
"ORD-098","6/23/2025","23","8:00:00","8.00","Vending","VEN-M2","Working","33","39","118%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","9:00:00","9.00","Vending","VEN-M2","Working","33","39","118%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","10:00:00","10.00","Vending","VEN-M2","Working","33","37","112%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","11:00:00","11.00","Vending","VEN-M2","Working","33","37","112%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","12:00:00","12.00","Vending","VEN-M2","Working","33","37","112%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","13:00:00","13.00","Vending","VEN-M2","Working","33","39","118%","High","High","Shift A","Working"
"ORD-098","6/23/2025","23","14:00:00","14.00","Vending","VEN-M2","Working","33","37","112%","High","High","Shift B","Working"
"ORD-098","6/23/2025","23","16:00:00","16.00","Vending","VEN-M2","Working","33","38","115%","High","High","Shift B","Working"
"ORD-098","6/23/2025","23","17:00:00","17.00","Vending","VEN-M2","Working","33","38","115%","High","High","Shift B","Working"
"ORD-098","6/23/2025","23","18:00:00","18.00","Vending","VEN-M2","Working","33","38","115%","High","High","Shift B","Working"
"ORD-098","6/23/2025","23","20:00:00","20.00","Vending","VEN-M2","Working","33","38","115%","High","High","Shift B","Working"
"ORD-098","6/23/2025","23","21:00:00","21.00","Vending","VEN-M2","Working","33","39","118%","High","Medium","Shift B","Working"
"ORD-098","6/23/2025","23","22:00:00","22.00","Vending","VEN-M2","Working","33","37","112%","High","High","Shift C","Working"
"ORD-098","6/23/2025","23","23:00:00","23.00","Vending","VEN-M2","Working","33","38","115%","High","Medium","Shift C","Working"
"ORD-099","6/23/2025","23","0:00:00","0.00","Cutting","CUT-M3","Working","40","37","93%","High","High","Shift C","Working"
"ORD-099","6/23/2025","23","1:00:00","1.00","Cutting","CUT-M3","Breakdown","40","39","98%","High","Unplanned Downtime","Shift C","Breakdown"
"ORD-099","6/23/2025","23","2:00:00","2.00","Cutting","CUT-M3","Working","40","38","95%","High","Low","Shift C","Working"
"ORD-099","6/23/2025","23","3:00:00","3.00","Cutting","CUT-M3","Working","40","37","93%","High","Low","Shift C","Working"
"ORD-099","6/23/2025","23","4:00:00","4.00","Cutting","CUT-M3","Working","40","37","93%","High","High","Shift C","Working"
"ORD-099","6/23/2025","23","5:00:00","5.00","Cutting","CUT-M3","Working","40","38","95%","High","High","Shift C","Working"
"ORD-099","6/23/2025","23","6:00:00","6.00","Cutting","CUT-M3","Working","40","37","93%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","7:00:00","7.00","Cutting","CUT-M3","Working","40","37","93%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","8:00:00","8.00","Cutting","CUT-M3","Working","40","39","98%","High","Medium","Shift A","Working"
"ORD-099","6/23/2025","23","9:00:00","9.00","Cutting","CUT-M3","Working","40","38","95%","High","Medium","Shift A","Working"
"ORD-099","6/23/2025","23","10:00:00","10.00","Cutting","CUT-M3","Working","40","37","93%","High","Medium","Shift A","Working"
"ORD-099","6/23/2025","23","11:00:00","11.00","Cutting","CUT-M3","Working","40","39","98%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","12:00:00","12.00","Cutting","CUT-M3","Working","40","39","98%","High","Medium","Shift A","Working"
"ORD-099","6/23/2025","23","13:00:00","13.00","Cutting","CUT-M3","Working","40","38","95%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","14:00:00","14.00","Cutting","CUT-M3","Working","40","39","98%","High","Medium","Shift B","Working"
"ORD-099","6/23/2025","23","15:00:00","15.00","Cutting","CUT-M3","Breakdown","40","39","98%","High","Unplanned Downtime","Shift B","Breakdown"
"ORD-099","6/23/2025","23","16:00:00","16.00","Cutting","CUT-M3","Working","40","39","98%","High","Low","Shift B","Working"
"ORD-099","6/23/2025","23","17:00:00","17.00","Cutting","CUT-M3","Working","40","37","93%","High","Low","Shift B","Working"
"ORD-099","6/23/2025","23","18:00:00","18.00","Cutting","CUT-M3","Working","40","37","93%","High","High","Shift B","Working"
"ORD-099","6/23/2025","23","19:00:00","19.00","Cutting","CUT-M3","Working","40","39","98%","High","High","Shift B","Working"
"ORD-099","6/23/2025","23","20:00:00","20.00","Cutting","CUT-M3","Working","40","38","95%","High","High","Shift B","Working"
"ORD-099","6/23/2025","23","21:00:00","21.00","Cutting","CUT-M3","Working","40","38","95%","High","High","Shift B","Working"
"ORD-099","6/23/2025","23","22:00:00","22.00","Cutting","CUT-M3","Working","40","37","93%","High","High","Shift C","Working"
"ORD-099","6/23/2025","23","23:00:00","23.00","Cutting","CUT-M3","Breakdown","40","37","93%","High","Unplanned Downtime","Shift C","Breakdown"
"ORD-099","6/23/2025","23","0:00:00","0.00","Finishing","FIN-M4","Working","50","38","76%","High","Low","Shift C","Working"
"ORD-099","6/23/2025","23","1:00:00","1.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift C","Working"
"ORD-099","6/23/2025","23","2:00:00","2.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift C","Working"
"ORD-099","6/23/2025","23","4:00:00","4.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift C","Working"
"ORD-099","6/23/2025","23","5:00:00","5.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift C","Working"
"ORD-099","6/23/2025","23","6:00:00","6.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift A","Working"
"ORD-099","6/23/2025","23","7:00:00","7.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-099","6/23/2025","23","8:00:00","8.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift A","Working"
"ORD-099","6/23/2025","23","9:00:00","9.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift A","Working"
"ORD-099","6/23/2025","23","10:00:00","10.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift A","Working"
"ORD-099","6/23/2025","23","11:00:00","11.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-099","6/23/2025","23","12:00:00","12.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-099","6/23/2025","23","13:00:00","13.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift A","Working"
"ORD-099","6/23/2025","23","14:00:00","14.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift B","Working"
"ORD-099","6/23/2025","23","15:00:00","15.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift B","Working"
"ORD-099","6/23/2025","23","16:00:00","16.00","Finishing","FIN-M4","Working","50","38","76%","High","Low","Shift B","Working"
"ORD-099","6/23/2025","23","19:00:00","19.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift B","Working"
"ORD-099","6/23/2025","23","20:00:00","20.00","Finishing","FIN-M4","Working","50","38","76%","High","Low","Shift B","Working"
"ORD-099","6/23/2025","23","21:00:00","21.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift B","Working"
"ORD-099","6/23/2025","23","22:00:00","22.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift C","Working"
"ORD-099","6/23/2025","23","23:00:00","23.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift C","Working"
"ORD-099","6/23/2025","23","0:00:00","0.00","Vending","VEN-M3","Working","33","38","115%","High","High","Shift C","Working"
"ORD-099","6/23/2025","23","1:00:00","1.00","Vending","VEN-M3","Working","33","37","112%","High","Medium","Shift C","Working"
"ORD-099","6/23/2025","23","3:00:00","3.00","Vending","VEN-M3","Working","33","39","118%","High","Medium","Shift C","Working"
"ORD-099","6/23/2025","23","4:00:00","4.00","Vending","VEN-M3","Working","33","39","118%","High","Medium","Shift C","Working"
"ORD-099","6/23/2025","23","5:00:00","5.00","Vending","VEN-M3","Working","33","39","118%","High","High","Shift C","Working"
"ORD-099","6/23/2025","23","6:00:00","6.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","7:00:00","7.00","Vending","VEN-M3","Working","33","38","115%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","8:00:00","8.00","Vending","VEN-M3","Working","33","39","118%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","9:00:00","9.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","10:00:00","10.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","11:00:00","11.00","Vending","VEN-M3","Working","33","38","115%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","12:00:00","12.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","13:00:00","13.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift A","Working"
"ORD-099","6/23/2025","23","14:00:00","14.00","Vending","VEN-M3","Working","33","39","118%","High","Medium","Shift B","Working"
"ORD-099","6/23/2025","23","15:00:00","15.00","Vending","VEN-M3","Working","33","39","118%","High","High","Shift B","Working"
